x1,x2,x3,Y
-98,-65,25,107
76,-83,94,524
71,-4,69,286
-20,18,96,232
-59,-39,-47,-122
-47,5,-53,-216
61,-80,-21,158
89,0,-19,32
71,97,-75,-348
-13,-58,92,379
97,28,12,77
13,43,15,-28
48,4,63,229
-16,-72,9,155
78,63,-31,-141
-34,-14,90,264
-25,23,11,-38
-63,-56,42,175
-69,-75,-83,-168
55,-24,58,277
-67,-86,44,237
99,40,-58,-155
-90,-13,79,173
63,80,-67,-298
59,97,-48,-279
31,-20,-5,56
69,-23,1,118
-47,83,-95,-498
-32,-35,-35,-67
-35,51,-57,-308
2,-25,-79,-185
5,-33,54,233
-45,69,-4,-195
50,-12,-77,-157
-92,-90,79,325
42,8,69,233
-20,45,-40,-230
-81,79,37,-128
99,-85,-46,131
-67,93,94,29
44,-18,76,308
-79,-1,21,-14
85,-9,58,277
6,73,-8,-164
95,-49,-68,-11
-30,-75,70,330
-88,-80,21,135
14,5,19,61
9,-24,-81,-186
-48,-86,81,367
73,-100,-52,117
41,50,-10,-89
61,29,76,231
-53,-50,-81,-196
-20,-90,-85,-95
61,-74,-49,62
-78,-58,-10,8
-2,92,86,72
5,-93,-17,140
-78,-35,25,67
65,-29,-100,-177
-14,5,-2,-30
-86,56,-28,-282
31,8,35,120
87,33,-46,-117
28,-60,-83,-101
-76,-26,-63,-213
7,41,-71,-288
-13,-2,-32,-105
42,-53,11,181
-7,-86,80,405
31,2,-44,-105
40,5,-61,-153
-18,-7,15,41
-29,98,-35,-330
-28,46,51,33
16,33,48,94
-80,69,85,37
36,-94,-67,23
-31,84,55,-34
-40,67,-85,-429
61,9,-85,-212
85,78,14,-29
-56,53,-52,-318
-62,20,-51,-255
18,63,-93,-387
-27,-16,-87,-256
56,94,79,105
54,-91,28,320
95,47,51,154
43,59,-87,-336
84,34,45,151
-31,-85,-50,-11
24,56,35,17
-79,74,-39,-344
-84,6,47,45
14,-60,13,173
99,-54,14,249
86,-36,-6,140
53,-85,-2,217
86,18,86,308
-19,-48,-73,-142
-50,93,-19,-293
69,-16,-10,71
20,-32,0,84
74,-100,-9,247
-74,55,-57,-355
-99,35,-11,-202
95,-76,26,325
-79,-9,99,236
-20,-5,82,236
8,91,2,-168
67,74,-95,-366
-89,-60,62,217
-86,-28,56,138
40,19,61,185
-26,2,-28,-114
-75,-20,77,196
30,59,62,98
-86,-24,36,70
79,73,-64,-259
-93,-88,-45,-52
-56,22,99,197
-88,48,-5,-199
39,6,-5,12
67,0,80,307
-60,-28,-39,-121
-96,77,-92,-526
26,55,11,-51
82,6,31,163
86,65,-42,-170
-20,79,-34,-280
35,65,-64,-287
51,41,5,-16
6,77,93,131
-91,-83,8,99
-22,-71,68,324
80,88,-22,-162
87,40,-11,-26
67,-18,-77,-128
49,26,94,279
11,-33,-63,-112
-77,-26,26,53
70,-26,-75,-103
-99,39,-83,-426
-50,99,86,10
38,-11,73,279
-43,10,-13,-102
34,77,75,105
-54,-49,24,116
-58,60,-23,-247
-47,70,-26,-265
6,77,8,-124
22,34,-41,-169
28,48,-46,-206
-90,56,-71,-415
32,66,-43,-229
-64,-96,-79,-109
44,43,-35,-147
-50,-42,86,292
20,20,-60,-200
16,92,-9,-195
-78,-10,-30,-148
-39,-99,65,354
47,-80,44,339
43,-4,-61,-132
32,-13,-12,22
-65,100,72,-49
-47,62,-86,-429
-82,-86,-70,-120
-1,-7,81,256
87,-88,86,521
-62,87,20,-176
-64,2,93,211
36,9,-89,-249
-32,76,-19,-241
75,-90,-99,-42
-35,-43,12,87
-92,0,-27,-173
48,71,98,200
-2,-55,10,138
-82,52,-1,-189
-25,55,95,150
-45,-61,91,350
20,86,92,124
-64,84,24,-160
82,-28,-13,99
-78,-49,27,101
4,46,-42,-214
82,-51,80,424
-98,3,-10,-134
-78,20,65,77
-60,-90,24,192
-23,63,26,-71
-26,85,24,-124
100,-90,67,481
45,-68,82,427
-67,-51,93,314
54,20,-94,-268
-37,39,-17,-166
51,86,88,143
-38,79,-93,-475
97,64,-41,-154
100,-13,15,171
-11,31,-88,-337
-62,51,93,115
61,22,-17,-34
-32,-74,48,260
-13,98,97,82
-7,90,-59,-364
17,31,14,-3
-62,-26,98,284
-54,-43,68,236
-23,-40,30,147
-54,-72,-19,33
54,-78,-50,60
72,-4,-47,-61
86,-80,36,354
97,29,6,57
27,-32,-84,-161
96,80,-27,-145
-100,-62,-81,-219
51,-90,-77,0
-94,65,-99,-521
66,89,28,-28
70,14,10,72
-53,-10,84,219
71,-82,-55,70
-94,59,-98,-506
-52,19,-41,-213
34,-95,-44,92
48,-27,-72,-114
62,27,-72,-208
-54,-73,9,119
-29,61,30,-61
93,-19,13,170
54,26,-29,-85
65,83,-40,-221
-12,51,-81,-357
74,58,-26,-120
-83,85,-91,-526
-13,-97,58,355
-57,-29,88,265
-83,-66,-8,25
50,-50,-13,111
-90,-62,90,304
-85,27,-20,-199
-86,92,-91,-543
-21,-83,-37,34
59,76,56,75
-68,-12,-32,-140
-46,1,-52,-204
74,69,84,188
-15,60,-92,-411
-2,29,86,198
-17,97,-83,-460
87,56,23,44
-84,67,10,-188
-4,62,-49,-275
25,75,-7,-146
-12,99,38,-96
-48,2,87,209
-76,5,-16,-134
41,-4,11,82
-91,-81,48,215
-5,-19,-78,-201
-46,42,25,-55
10,98,-23,-255
-14,-48,45,217
-98,39,-27,-257
94,-78,61,433
-96,-5,47,55
-47,88,-13,-262
-71,100,-82,-517
9,90,-54,-333
93,95,-15,-142
79,-71,57,392
11,46,96,207
-81,-5,22,-5
-47,-40,-35,-72
-41,73,-20,-247
91,-53,-59,20
-5,90,10,-155
-8,-98,-81,-55
-54,-65,-92,-200
-34,-40,-66,-152
-45,38,-80,-361
75,-94,-89,-4
-59,79,60,-37
15,25,-51,-188
69,49,-53,-188
48,30,-64,-204
-53,90,-58,-407
-43,-34,-46,-113
5,-95,-65,0
70,1,-30,-22
-27,58,-41,-266
13,-51,-55,-50
-61,31,63,66
69,68,57,104
-59,-58,-57,-114
8,-66,-67,-61
-33,10,43,76
82,-8,97,389
-32,-48,9,91
65,91,92,159
92,96,17,-49
88,16,-89,-211
12,-32,-7,55
-85,69,-35,-328
-18,88,-29,-281
-89,39,40,-47
36,-35,28,190
-9,-14,76,247
-84,-92,-45,-35
-16,-93,-36,62
-50,43,62,50
71,-93,9,284
-43,-7,30,61
-93,48,-29,-276
98,34,-53,-129
3,-22,-46,-91
-27,35,32,-1
-88,97,-68,-486
19,72,33,-26
-90,83,-69,-463
-59,-34,68,213
58,39,39,97
-98,-51,-52,-152
38,27,27,65
-87,54,62,-9
-48,75,-59,-375
-9,42,-19,-150
0,79,-75,-383
47,-40,16,175
-16,-40,76,292
-6,-59,-53,-47
-65,-1,-53,-222
69,49,99,268
-51,-46,77,272
75,57,79,198
45,-48,-82,-105
-8,-99,-47,49
-90,73,61,-53
4,22,88,224
18,51,-85,-339
36,51,47,75
87,-4,75,320
17,96,-89,-442
-25,-44,-87,-198
-25,-60,52,251
76,-97,99,567
-12,29,72,146
-71,7,1,-82
-51,-13,-49,-172
-67,21,19,-52
80,60,67,161
8,-85,77,409
30,-7,38,158
-30,-23,18,70
-36,26,-82,-334
93,19,-34,-47
-13,38,-9,-116
60,-100,58,434
99,-76,8,275
-73,-74,66,273
-21,3,27,54
67,17,74,255
-36,85,91,67
6,-65,67,337
52,-84,-37,109
-6,76,68,46
75,35,-48,-139
85,-8,49,248
-47,36,69,88
-54,-12,-93,-309
93,-46,19,242
87,93,59,78
-12,52,0,-116
-39,-99,-95,-126
-51,-13,-37,-136
82,-80,73,461
82,-89,-15,215
7,65,15,-78
58,-20,62,284
-1,77,24,-83
60,-10,-81,-163
-75,69,-64,-405
48,75,8,-78
-100,-84,-77,-163
1,75,0,-149
32,-22,-73,-143
-35,23,56,87
44,42,85,215
-24,89,-83,-451
-18,0,18,36
42,-94,-98,-64
-8,-6,-50,-146
65,-4,-59,-104
-25,-52,-85,-176
-31,-36,71,254
96,-33,36,270
86,-18,-53,-37
-28,-84,39,257
26,-62,8,174
-34,65,-72,-380
70,15,-21,-23
97,-76,21,312
50,-84,-80,-22
85,-9,-79,-134
-8,-77,-55,-19
68,-65,25,273
91,-53,-23,128
-69,-73,-34,-25
87,17,-74,-169
46,36,79,211
64,45,-29,-113
-67,29,-70,-335
-2,-38,30,164
11,-60,-19,74
52,22,-55,-157
69,-90,-3,240
32,70,49,39
15,25,-32,-131
99,-73,-1,242
23,-91,36,313
60,87,-24,-186
-26,-89,57,323
51,-41,83,382
30,-21,66,270
46,98,-71,-363
-2,90,34,-80
-63,-20,79,214
-23,27,29,10
92,-6,-46,-34
-21,4,-68,-233
-45,-65,-24,13
19,-35,-96,-199
-29,-87,58,319
13,-26,47,206
-76,-81,-95,-199
59,-43,54,307
31,0,-66,-167
-52,41,40,-14
-21,70,-96,-449
0,-38,-12,40
46,-78,41,325
1,88,81,68
-36,25,93,193
-42,-63,40,204
-36,29,75,131
-63,-95,-73,-92
77,18,12,77
79,-4,75,312
37,20,62,183
-69,54,36,-69
-13,-87,-94,-121
-29,38,-56,-273
61,62,41,60
-39,52,55,22
-84,-35,-71,-227
-32,19,-98,-364
-32,-36,-13,1
-43,-55,-34,-35
-94,60,8,-190
91,-12,92,391
-87,-100,-13,74
31,-32,-71,-118
-76,20,78,118
-39,-43,20,107
94,97,-91,-373
-36,-17,-92,-278
99,40,66,217
54,-28,49,257
57,100,19,-86
-46,2,69,157
63,-72,100,507
20,65,10,-80
-67,88,-91,-516
-16,65,59,31
62,94,-2,-132
6,-76,-23,89
-81,22,88,139
84,25,-32,-62
-37,3,18,11
-56,-27,-8,-26
-2,30,-83,-311
-63,21,43,24
-84,-35,6,4
29,14,53,160
29,30,-44,-163
50,-47,-44,12
16,-65,-97,-145
-72,98,-56,-436
78,42,-87,-267
-44,26,-39,-213
-56,4,-29,-151
75,27,83,270
45,39,46,105
-100,-23,61,129
60,-94,84,500
-47,82,38,-97
94,-56,-23,137
78,48,40,102
77,53,58,145
-51,-42,19,90
-48,-72,-50,-54
51,38,64,167
16,61,-12,-142
-59,-55,-8,27
-82,-1,82,166
-26,47,48,24
10,84,54,4
67,4,40,179
-5,-76,-28,63
-79,64,9,-180
-4,-9,67,215
21,-61,63,332
70,-12,-34,-8
60,53,-96,-334
37,-23,-25,8
-10,12,69,173
13,55,-97,-388
96,19,-80,-182
-43,-88,-62,-53
46,79,55,53
27,-36,-63,-90
95,64,17,18
-4,93,65,5
-88,96,-82,-526
28,90,-17,-203
17,98,-19,-236
28,90,28,-68
-11,-85,-45,24
71,73,38,39
43,-59,-79,-76
71,-79,29,316
-41,-68,18,149
89,72,-10,-85
-68,-65,41,185
-31,-89,-4,135
-82,59,-48,-344
-97,34,-59,-342
-42,82,8,-182
-82,-95,-67,-93
94,60,-15,-71
88,16,-28,-28
-47,-2,92,233
-66,-7,18,2
1,-33,-70,-143
49,14,41,144
0,34,96,220
-57,8,-57,-244
13,-91,-28,111
-98,98,35,-189
53,-35,28,207
-31,96,-79,-460
-77,-5,-50,-217
-5,96,-29,-284
58,-80,-51,65
-80,-16,55,117
53,-34,-50,-29
-63,-40,59,194
5,69,63,56
-80,66,-23,-281
-81,33,-53,-306
89,62,-67,-236
-10,-65,29,207
-42,90,77,9
95,17,-94,-221
91,-51,3,202
77,44,-85,-266
64,-73,11,243
53,7,-74,-183
-15,62,-5,-154
-34,-91,-36,40
87,-67,92,497
-36,80,-47,-337
14,1,-96,-276
-73,79,71,-18
45,-86,-94,-65
22,74,-27,-207
-53,-80,43,236
-25,-94,-46,25
-53,16,-59,-262
-5,-17,81,272
74,9,-62,-130
26,-87,-46,62
26,-90,7,227
-42,-33,-10,-6
-61,3,53,92
33,27,81,222
51,72,77,138
10,52,-46,-232
-64,6,-4,-88
-86,-65,22,110
87,-89,-74,43
-28,72,-37,-283
99,67,-100,-335
89,-33,39,272
-11,85,-24,-253
-46,54,-63,-343
57,-39,82,381
-60,82,94,58
36,22,-65,-203
-67,-18,-27,-112
-97,-59,78,255
9,100,75,34
-19,85,9,-162
-57,92,55,-76
-9,-71,-10,103
27,-38,-91,-170
53,-72,-7,176
27,-89,-26,127
-100,-84,88,332
14,-18,-61,-133
-74,51,-65,-371
72,-47,-70,-44
50,-5,21,123
89,-53,37,306
-96,33,-19,-219
44,68,-80,-332
-41,-5,97,260
11,-42,-78,-139
19,47,-79,-312
45,-3,-43,-78
35,50,-83,-314
71,-70,-4,199
49,-81,-89,-56
24,77,88,134
30,-35,52,256
13,79,62,41
40,72,-27,-185
37,82,-31,-220
-85,93,47,-130
46,37,61,155
9,-8,-53,-134
-63,72,-71,-420
-9,69,44,-15
-10,-65,-97,-171
57,72,66,111
-51,31,-35,-218
30,100,38,-56
-1,-28,94,337
-15,-80,-10,115
76,63,1,-47
-4,-75,45,281
63,-1,-10,35
-27,-52,-13,38
-36,-1,-16,-82
-51,-1,28,35
-100,-10,12,-44
-42,4,-65,-245
-19,3,-47,-166
77,-85,-74,25
-55,60,67,26
-58,-43,99,325
12,48,-19,-141
39,79,-62,-305
61,15,5,46
17,-13,19,100
98,-1,-24,28
-79,-79,-61,-104
-33,8,-67,-250
43,-24,23,160
73,85,91,176
-98,47,-48,-336
18,-87,84,444
-11,39,59,88
-21,-91,-91,-112
-3,65,96,155
-17,-46,-88,-189
-97,-17,15,-18
-28,-68,90,378
64,-78,-72,4
-79,78,29,-148
-91,39,60,11
-11,-61,-32,15
-73,76,7,-204
66,95,52,32
37,77,92,159
59,-38,91,408
49,38,-75,-252
-72,78,46,-90
-10,30,-20,-130
-18,-66,57,285
-4,-23,42,168
71,21,36,137
49,11,58,201
-39,-53,43,196
80,93,-25,-181
-56,-58,86,318
-51,-60,14,111
-79,-38,54,159
-75,94,31,-170
-8,-97,46,324
-35,82,55,-34
-33,-11,-96,-299
23,21,3,-10
73,29,-63,-174
-83,21,34,-23
16,-78,-67,-29
63,-28,36,227
-11,-75,88,403
-90,-64,-28,-46
-69,66,42,-75
88,-87,46,400
-87,-37,-9,-40
-91,67,-30,-315
-87,-96,-10,75
-30,6,-89,-309
-17,53,19,-66
92,-79,-62,64
20,-50,-33,21
-40,85,21,-147
35,26,54,145
31,-3,-20,-23
-43,99,9,-214
-39,-14,-96,-299
-23,-12,9,28
98,9,-48,-64
82,45,-64,-200
-48,-24,8,24
-83,17,29,-30
85,-30,90,415
-78,-17,-40,-164
-92,38,99,129
-81,66,-29,-300
17,84,-57,-322
7,7,-4,-19
87,-2,-75,-134
-7,94,-74,-417
33,43,-63,-242
21,-52,-72,-91
38,50,-73,-281
1,91,73,38
-25,52,15,-84
-99,46,-95,-476
-11,-92,-82,-73
60,65,91,203
85,-44,-4,161
93,-38,-75,-56
45,89,85,122
38,14,-9,-17
-60,24,61,75
-17,-35,84,305
20,34,-93,-327
33,3,79,264
67,54,16,7
-67,-53,-94,-243
-63,2,-43,-196
-16,-14,-93,-267
-43,-95,-88,-117
19,-71,8,185
-33,-38,10,73
-9,-92,14,217
5,49,-35,-198
-45,-29,-94,-269
-64,4,99,225
91,98,34,-3
-93,63,-2,-225
-79,9,-14,-139
50,77,93,175
77,-64,-96,-83
76,-67,79,447
-72,-79,40,206
49,88,40,-7
-53,-20,-27,-94
-44,-22,7,21
-19,-2,7,6
28,-5,7,59
69,-26,49,268
-85,26,31,-44
9,-24,-7,36
-82,-36,-9,-37
-82,43,0,-168
82,56,-24,-102
-26,82,-5,-205
-71,-37,-74,-219
54,-51,37,267
-8,-55,95,387
-59,37,-10,-163
21,-8,-20,-23
-10,73,-55,-321
38,-4,85,301
89,84,-85,-334
64,28,-40,-112
-98,-71,99,341
74,-15,-92,-172
51,39,-12,-63
-5,-24,92,319
-55,-32,45,144
78,14,78,284
-99,-74,51,202
86,-82,93,529
-20,78,50,-26
100,11,21,141
-62,84,-98,-524
76,0,88,340
9,62,-6,-133
-57,-62,-21,4
-68,53,47,-33
95,5,78,319
-34,-46,54,220
11,-85,28,265
6,2,-58,-172
-12,23,-23,-127
-45,-92,94,421
77,95,-89,-380
-16,43,93,177
-7,22,92,225
52,50,36,60
42,11,-27,-61
-64,50,89,103
95,55,-15,-60
73,-36,38,259
-96,-13,-94,-352
-42,43,-82,-374
6,-5,32,112
80,41,-1,-5
-9,-52,-11,62
75,-36,-96,-141
-16,55,-9,-153
83,68,62,133
26,28,-100,-330
59,-46,-34,49
-65,-68,58,245
-18,74,74,56
38,13,49,159
45,-30,-23,36
-17,8,52,123
-88,80,52,-92
-24,38,-99,-397
-41,-58,-46,-63
96,-46,-22,122
19,85,100,149
85,-1,52,243
-19,45,59,68
-46,35,57,55
76,-97,-88,6
-82,-90,-100,-202
-96,-44,-3,-17
-80,-49,88,282
11,-7,-84,-227
74,19,-80,-204
69,-41,-75,-74
26,12,-12,-34
56,-99,-38,140
50,54,43,71
20,-74,-35,63
99,99,-21,-162
57,-22,-43,-28
70,40,56,158
-53,-2,37,62
-45,-32,81,262
-19,-24,-12,-7
86,-89,57,435
55,-27,-86,-149
-43,94,-34,-333
21,-45,-31,18
81,28,-29,-62
35,22,83,240
-58,98,-78,-488
-9,-51,94,375
26,-89,-83,-45
22,-97,-85,-39
85,-86,-75,32
16,-59,-39,17
28,-41,75,335
14,-50,-52,-42
-17,47,-63,-300
-52,100,13,-213
26,-46,6,136
97,-92,90,551
-60,87,78,0
50,-57,2,170
-42,37,-87,-377
44,-97,56,406
-24,64,10,-122
72,-13,6,116
98,-62,1,225
19,91,-39,-280
61,-4,-42,-57
61,-9,7,100
29,-34,-76,-131
87,-66,-48,75
-60,-26,9,19
-10,80,-77,-401
-56,-22,55,153
-3,91,48,-41
37,-44,71,338
-80,-73,92,342
42,-57,-100,-144
87,-64,66,413
-44,69,-75,-407
-60,62,48,-40
-93,21,3,-126
43,-3,35,154
77,33,44,143
-19,69,-43,-286
-88,70,72,-12
81,50,-71,-232
79,22,-92,-241
-88,84,28,-172
17,-38,37,204
87,71,-67,-256
-16,-49,100,382
68,20,32,124
-79,-70,3,70
-7,-18,64,221
10,-3,35,121
-56,-48,-14,-2
-17,1,28,65
-55,-95,-50,-15
-29,-46,-90,-207
-34,66,-32,-262
71,83,-46,-233
-48,-43,-28,-46
97,10,-16,29
-77,44,87,96
13,-3,3,28
-73,-70,11,100
-13,-96,-22,113
-32,-49,-41,-57
81,-57,-97,-96
-64,-44,96,312
81,4,-37,-38
83,82,-62,-267
-9,-16,-62,-163
-81,-57,-81,-210
-54,-96,-61,-45
38,41,47,97
92,-32,7,177
-88,-36,17,35
9,96,-35,-288
77,25,-84,-225
20,0,79,257
100,-37,-79,-63
-72,80,63,-43
-92,-12,44,64
-36,-3,-72,-246
-58,-26,64,186
3,-53,-77,-122
81,63,-26,-123
58,-80,-68,14
-98,-62,-18,-28
-80,-91,-78,-132
-84,80,-55,-409
9,90,-99,-468
-57,-24,69,198
92,23,23,115
-21,70,54,1
62,41,28,64
-27,11,60,131
1,-2,57,176
65,-68,76,429
-7,-50,-58,-81
-96,94,32,-188
-2,84,-83,-419
-27,-43,20,119
-96,-49,-66,-196
16,77,-62,-324
-26,91,73,11
-6,-30,100,354
-12,-34,90,326
62,3,-45,-79
0,-24,94,330
44,99,-99,-451
5,-54,-6,95
18,12,73,213
-90,-62,-72,-182
48,60,-43,-201
84,-54,64,384
4,54,-94,-386
45,-91,55,392
38,57,-95,-361
-34,-9,83,233
70,-99,94,550
-70,49,-17,-219
-18,44,-54,-268
86,51,-14,-58
74,20,47,175
33,100,96,121
60,83,48,38
-89,-21,95,238
82,41,48,144
30,23,8,8
-91,90,84,-19
69,-23,76,343
57,40,43,106
-65,-63,-16,13
-13,62,-66,-335
-15,-57,-27,18
-73,-43,-4,1
-73,54,59,-4
96,-55,25,281
11,13,-45,-150
-89,-87,54,247
26,20,-78,-248
-36,-100,-1,161
12,-52,15,161
46,86,75,99
96,-50,-49,49
17,53,-82,-335
59,-41,-17,90
-64,71,11,-173
-87,52,70,19
-80,1,80,158
-14,38,-76,-318
94,-71,-40,116
7,-73,-87,-108
-64,21,-90,-376
-43,-70,77,328
27,91,-2,-161
56,19,65,213
-8,53,21,-51
37,87,23,-68
-74,-59,55,209
-39,96,-98,-525
76,71,-63,-255
65,-50,14,207
-78,2,-34,-184
-26,37,-22,-166
61,-82,3,234
-48,-18,-5,-27
-55,-65,92,351
-31,-19,-40,-113
-36,-64,56,260
-48,86,54,-58
60,34,14,34
-18,78,34,-72
58,-90,-40,118
58,46,-66,-232
-6,-4,85,257
-85,-45,26,83
54,-72,25,273
39,14,-82,-235
-72,34,-73,-359
94,-89,-29,185
-55,-4,-83,-296
-70,25,-19,-177
-36,82,-37,-311
-84,-96,-100,-192
8,-97,42,328
73,-50,56,341
-36,-45,38,168
32,74,-25,-191
-60,-5,-73,-269
37,-1,-74,-183
31,-77,31,278
-41,-46,16,99
86,14,-51,-95
1,35,6,-51
-16,-23,48,174
49,93,5,-122
-90,15,-47,-261
-43,77,57,-26
-29,27,58,91
-61,44,-66,-347
-84,49,-9,-209
-79,-25,-80,-269
-58,5,85,187
86,-98,91,555
46,-92,1,233
67,26,43,144
65,9,-7,26
28,31,-99,-331
-5,69,-39,-260
99,83,-32,-163
-85,-97,61,292
100,-41,42,308
-98,51,-30,-290
-77,75,58,-53
-95,0,-86,-353
-72,89,29,-163
-64,100,-1,-267
-98,44,71,27
-97,-74,-23,-18
-94,75,1,-241
-69,10,48,55
-26,4,22,32
-50,-46,-11,9
-75,40,59,22
-53,-55,-98,-237
49,26,-69,-210
-59,-43,-22,-39
48,36,-40,-144
63,-37,-47,-4
-41,-63,-72,-131
79,98,-6,-135
32,-85,3,211
66,-75,-18,162
-26,-34,86,300
-80,4,68,116
85,-25,-61,-48
79,-65,58,383
-60,94,-96,-536
-87,-18,37,60
-8,-22,-83,-213
-82,-13,56,112
-67,-44,-40,-99
78,87,-49,-243
9,-15,11,72
-14,-41,-11,35
-75,-100,-87,-136
-7,-87,83,416
-99,-41,-79,-254
98,47,70,214
-71,6,13,-44
89,95,-20,-161
-87,-47,97,298
-44,39,76,106
-23,-40,-97,-234
-97,51,-70,-409
-62,11,-56,-252
-77,62,66,-3
-43,69,-27,-262
-36,73,-84,-434
-2,-100,-25,123
-38,26,10,-60
27,-17,-100,-239
-21,16,-66,-251
-10,58,-37,-237
-37,-12,99,284
34,89,-6,-162
92,-55,-51,49
-85,43,52,-15
33,-75,-26,105
-29,-95,-52,5
-15,50,49,32
8,-98,14,246
-55,50,-14,-197
72,-26,35,229
33,91,-34,-251
-52,31,60,66
46,-69,50,334
-46,72,-17,-241
-29,-75,-91,-152
-79,-68,45,192
-55,40,-60,-315
-47,-47,32,143
37,9,-65,-176
68,4,-43,-69
-28,-59,-69,-117
-48,44,-34,-238
58,-77,31,305
-40,-4,-12,-68
-58,26,69,97
-29,-92,74,377
-97,-46,-60,-185
75,61,-57,-218
69,90,-20,-171
-79,24,15,-82
-28,-31,-13,-5
40,99,-14,-200
16,12,-79,-245
-31,20,6,-53
54,11,86,290
-60,70,72,16
60,86,81,131
24,-22,-100,-232
58,51,40,76
-43,57,33,-58
-34,-66,27,179
51,100,36,-41
41,-98,4,249
-58,18,61,89
51,-56,-62,-23
-82,9,-25,-175
-57,-93,8,153
-83,76,46,-97
-97,-54,-48,-133
48,40,-73,-251
-4,-46,17,139
-51,26,100,197
98,-89,-19,219
24,-5,-29,-53
31,-62,-38,41
100,-62,4,236
-90,15,36,-12
63,-94,7,272
-10,78,-64,-358
-52,57,82,80
0,-71,92,418
92,96,-9,-127
53,38,80,217
-90,62,93,65
-24,-71,48,262
24,-87,-86,-60
96,74,-30,-142
78,-99,23,345
-40,-12,-66,-214
-95,34,73,56
-30,-31,98,326
80,15,-28,-34
-63,43,42,-23
-36,88,84,40
-38,-61,-66,-114
-46,-13,7,1
-55,78,-39,-328
39,72,52,51
18,-85,77,419
-50,12,-28,-158
-29,-61,4,105
-36,-23,-26,-68
-57,-22,40,107
36,-35,68,310
60,-67,-70,-16
-63,43,5,-134
92,-54,-83,-49
-51,19,68,115
35,-25,12,121
-57,-52,6,65
37,20,37,108
21,-33,-69,-120
39,-99,-6,219
20,-89,2,204
-7,65,-90,-407
49,52,-24,-127
-47,-86,4,137
-31,-45,-1,56
-49,65,-17,-230
-53,-37,59,198
98,-46,-68,-14
-21,-38,86,313
67,8,-62,-135
-67,-84,-83,-148
43,-37,10,147
-82,-87,13,131
-87,-68,-15,4
-54,-18,-44,-150
-50,-26,47,143
-9,-73,16,185
15,50,-32,-181
0,-14,58,202
-23,-77,-42,5
56,-100,2,262
19,-62,57,314
32,-33,-3,89
-68,-38,-92,-268
-49,-90,-58,-43
-38,-3,-88,-296
44,25,36,102
-1,90,23,-112
16,-61,-63,-51
56,38,30,70
40,-60,-70,-50
-85,12,-23,-178
73,-72,-57,46
64,4,-31,-37
-34,38,15,-65
-95,75,100,55
5,0,12,41
-2,62,37,-15
13,-41,80,335
-65,2,-11,-102
12,46,44,52
-43,99,-29,-328
44,-52,92,424
-93,81,80,-15
-70,46,52,-6
22,7,54,170
30,-69,13,207
-91,-24,-7,-64
33,83,47,8
-16,46,-15,-153
-14,86,-33,-285
43,29,-23,-84
100,8,-77,-147
28,-39,9,133
-95,0,39,22
4,35,10,-36
100,-21,-11,109
-92,-51,-63,-179
-10,-95,33,279
4,-65,8,158
7,-92,48,335
50,-11,7,93
-65,-20,96,263
-93,61,33,-116
-36,-63,62,276
83,-33,14,191
2,-91,60,364
-86,96,62,-92
10,91,-85,-427
68,81,-40,-214
82,-47,-40,56
37,-95,-15,182
62,-90,-72,26
-2,27,-6,-74
-35,-46,29,144
68,-13,22,160
-18,-49,61,263
-94,88,-91,-543
29,79,-3,-138
77,-3,26,161
-27,63,38,-39
-92,91,36,-166
-73,-60,-86,-211
-91,2,72,121
28,46,51,89
-47,-62,-84,-175
90,64,-98,-332
-54,-56,-69,-149
-55,76,-39,-324
15,96,-14,-219
-99,-15,-5,-84
-74,-82,86,348
-4,14,-77,-263
15,2,38,125
-90,-90,15,135
-45,23,-48,-235
-56,-41,56,194
85,-43,24,243
10,-3,92,292
51,100,34,-47
78,-43,78,398
-10,-99,10,218
13,-10,-50,-117
-13,44,-52,-257
-60,18,-30,-186
-15,-57,-84,-153
-18,-99,36,288
65,-79,-36,115
-32,-5,97,269
-85,78,41,-118
32,-53,-66,-60
-47,93,-43,-362
-87,100,54,-125
4,-24,3,61
-81,-66,28,135
9,-31,60,251
-28,80,-89,-455
-86,-65,-74,-178
8,24,-39,-157
-38,-64,-77,-141
48,0,-8,24
81,74,-33,-166
7,-97,42,327
-29,24,48,67
74,-46,49,313
33,92,3,-142
58,-64,-1,183
19,-3,-19,-32
-90,90,19,-213
45,82,57,52
-21,-43,-5,50
-43,15,-26,-151
94,-63,35,325
-39,25,-4,-101
78,-86,-97,-41
-13,-80,41,270
44,-16,58,250
14,-1,-42,-110
-35,-30,-63,-164
-89,78,-4,-257
87,8,19,128
-21,100,-36,-329
31,26,69,186
-66,67,-13,-239
98,9,12,116
46,52,-59,-235
6,5,63,185
-61,61,-66,-381
80,2,-28,-8
-11,98,-72,-423
-52,-46,93,319
64,94,1,-121
-74,0,100,226
-85,-92,79,336
29,45,42,65
12,-70,19,209
56,89,-21,-185
-32,49,92,146
-11,77,82,81
93,61,-86,-287
-86,47,-59,-357
-35,-15,-42,-131
-100,-44,22,54
-32,-20,16,56
-30,-5,91,253
39,20,91,272
98,-47,67,393
91,-81,57,424
-79,-41,43,132
-97,3,17,-52
-52,29,86,148
-75,0,51,78
14,-23,0,60
79,-85,-10,219
-11,-9,-80,-233
14,83,92,124
42,8,75,251
-45,67,13,-140
68,34,-14,-42
-32,-49,-9,39
-61,68,-82,-443
