x1,x2,x3,y
89,82,-94,-357
-39,84,-47,-348
-47,-98,-93,-130
-93,-12,69,138
69,-71,63,400
16,-72,-31,67
90,-20,15,175
39,65,56,77
-37,-77,-47,-24
65,58,21,12
-70,-83,11,129
-33,-58,-70,-127
-39,-77,-46,-23
-40,-23,-42,-120
31,33,-52,-191
-79,31,-8,-165
40,20,89,267
-75,-41,-55,-158
63,57,-35,-156
92,-77,-19,189
63,-33,93,408
85,-16,79,354
-47,-19,-5,-24
-5,-3,76,229
32,-45,68,326
-72,-16,70,170
-46,31,-15,-153
-24,5,-11,-67
21,48,43,54
-84,-29,-22,-92
-64,-27,-69,-217
-46,-31,-63,-173
73,62,72,165
-34,-66,14,140
-55,-42,-66,-169
-90,-11,-71,-281
-29,-25,-66,-177
-90,-43,-22,-70
48,27,85,249
-49,19,85,168
-38,-99,-74,-62
-78,46,98,124
-67,14,26,-17
59,-7,42,199
-27,96,41,-96
-98,48,5,-179
65,35,-70,-215
-50,-93,-58,-38
-36,60,55,9
-60,14,-18,-142
-30,-25,-54,-142
47,93,-19,-196
-13,-55,-34,-5
-52,-28,81,247
-53,-67,-2,75
36,-24,3,93
16,17,-92,-294
3,44,-9,-112
-41,-43,-81,-198
-58,40,-18,-192
45,54,21,0
56,-37,-5,115
-75,68,53,-52
-87,92,-41,-394
-99,12,-87,-384
83,-100,-61,100
26,-91,-81,-35
94,-10,27,195
-84,100,51,-131
-80,16,76,116
67,60,90,217
-50,-5,-17,-91
11,-62,-12,99
63,-32,55,292
11,-86,69,390
96,-60,50,366
-20,39,14,-56
40,48,91,217
-20,54,35,-23
-97,-50,-30,-87
77,9,-37,-52
-24,57,-44,-270
73,39,-66,-203
94,76,49,89
44,-49,99,439
11,-15,20,101
43,-28,-28,15
17,-2,-62,-165
-98,-28,-64,-234
11,33,-46,-193
48,-27,-1,99
17,88,-27,-240
83,48,-92,-289
-25,-41,48,201
-36,-99,54,324
-41,-23,-22,-61
-21,-26,-85,-224
-18,-84,70,360
-9,13,46,103
66,18,30,120
-37,-3,-15,-76
-50,-96,-81,-101
-85,47,-31,-272
87,47,10,23
-10,68,13,-107
24,65,14,-64
31,0,-10,1
59,5,79,286
22,-58,-35,33
41,-79,-72,-17
-47,53,-9,-180
14,-44,-48,-42
-44,34,-47,-253
78,-6,-81,-153
74,-89,79,489
-46,0,97,245
57,-10,-62,-109
58,-84,100,526
97,-50,68,401
27,-28,10,113
11,-17,-69,-162
64,41,-54,-180
-68,-23,23,47
75,97,-31,-212
43,68,12,-57
-49,-22,11,28
17,-37,80,331
-77,-71,13,104
-16,32,-1,-83
-11,-15,-36,-89
-64,54,-9,-199
-14,-17,-80,-220
-31,35,99,196
-30,71,19,-115
-53,-8,-75,-262
-14,25,-100,-364
72,-24,-65,-75
-38,43,25,-49
-90,84,-23,-327
-54,57,-73,-387
-57,6,3,-60
-38,77,-98,-486
-25,-3,30,71
77,-70,-62,31
-8,55,-35,-223
-72,-35,-53,-161
-93,38,22,-103
-2,-31,84,312
85,12,-46,-77
59,-69,20,257
32,79,15,-81
85,61,-41,-160
-87,64,-32,-311
-1,-48,68,299
24,-73,21,233
-31,-32,60,213
48,-41,60,310
-55,-3,-81,-292
-28,56,-14,-182
-30,-56,23,151
4,-73,-82,-96
-17,-43,12,105
98,-76,-66,52
87,61,-17,-86
62,63,-41,-187
-96,-34,-89,-295
89,-51,33,290
-79,-49,-74,-203
13,-55,38,237
70,22,-81,-217
-89,56,-60,-381
-97,59,87,46
-63,-46,9,56
-35,85,-100,-505
-88,-65,-64,-150
-38,83,91,69
29,45,23,8
74,4,42,192
-72,25,22,-56
-45,-62,-69,-128
98,86,-74,-296
63,-92,88,511
-32,67,85,89
-28,-100,31,265
65,42,-54,-181
95,63,-21,-94
5,25,56,123
15,-97,-53,50
-95,25,98,149
32,68,30,-14
-51,-64,-82,-169
-73,-83,22,159
-52,11,67,127
-99,5,24,-37
85,94,94,179
29,56,-19,-140
86,10,93,345
96,-89,-26,196
-97,9,-52,-271
-7,22,-89,-318
-45,-75,5,120
-79,15,90,161
-59,85,-97,-520
-26,88,8,-178
-68,4,-2,-82
-33,-7,42,107
-31,34,4,-87
-92,16,50,26
-19,-72,-66,-73
46,-55,98,450
77,-54,85,440
-89,70,-52,-385
5,34,-30,-153
15,13,62,175
8,-16,-1,37
-70,21,-33,-211
-4,41,64,106
-66,-64,-30,-28
-97,-67,-76,-191
44,82,60,60
-97,95,70,-77
-38,76,51,-37
-32,-12,-36,-116
-43,-76,62,295
43,-3,30,139
-99,-3,85,162
-33,79,20,-131
0,44,-63,-277
89,-21,81,374
96,10,9,103
-88,98,58,-110
-77,-30,13,22
-15,3,-11,-54
-62,-53,51,197
52,-87,80,466
-28,97,-1,-225
-91,-69,-12,11
9,2,94,287
-78,-61,12,80
19,60,53,58
-68,-96,-64,-68
6,-53,-86,-146
33,36,-96,-327
-99,-64,-77,-202
50,-98,-48,102
-91,10,-96,-399
76,-53,11,215
62,-82,11,259
-18,-95,-75,-53
-95,75,-73,-464
96,-62,42,346
19,73,77,104
-67,-71,16,123
27,-77,-76,-47
-35,84,73,16
-15,-92,85,424
-56,33,51,31
10,-95,-85,-55
71,44,-10,-47
-78,16,-58,-284
-75,40,58,19
79,13,-62,-133
52,33,-98,-308
-39,74,-6,-205
-48,84,100,84
51,-49,-20,89
100,-13,24,198
-19,45,75,116
-12,97,-97,-497
1,-80,54,323
-70,20,43,19
-38,-27,-75,-209
-38,-24,-48,-134
96,-53,21,265
-51,-63,-59,-102
50,-7,-94,-218
-49,64,63,12
-1,29,-20,-119
-73,-93,-63,-76
-35,-42,-68,-155
98,8,-18,28
76,-46,-40,48
63,67,-82,-317
50,-33,14,158
-50,-9,-88,-296
67,93,-20,-179
-2,-39,6,94
69,3,-75,-162
-7,31,8,-45
-47,66,87,82
-35,-92,50,299
-88,33,61,29
61,64,-52,-223
-57,6,-12,-105
1,32,-22,-129
11,-5,-82,-225
71,-73,40,337
60,-60,-21,117
49,-67,66,381
-3,63,10,-99
-49,-89,-2,123
-28,-41,100,354
33,-49,7,152
-3,-53,1,106
-68,-61,69,261
-69,28,-60,-305
-93,-57,-60,-159
-57,-81,79,342
83,42,32,95
-41,-79,53,276
56,63,56,98
25,-3,94,313
-24,-96,33,267
-3,-78,99,450
-54,-88,-24,50
57,-85,11,260
-97,25,83,102
40,-90,-45,85
-37,52,-92,-417
97,-76,85,504
-83,71,-75,-450
-10,-67,35,229
-21,28,96,211
45,-30,-35,0
-87,-70,-96,-235
-28,-50,46,210
2,-1,-28,-80
38,-93,-71,11
-98,-79,-5,45
6,-97,-53,41
-58,-88,6,136
8,-75,98,452
-49,1,27,30
0,93,44,-54
29,-2,-66,-165
33,13,35,112
56,-69,-32,98
-72,-35,-24,-74
24,96,7,-147
-25,45,26,-37
-76,42,68,44
-95,-12,-49,-218
-95,9,-37,-224
69,-95,14,301
100,-87,-68,70
-96,87,-90,-540
-95,59,54,-51
-13,44,-16,-149
23,-27,13,116
-53,-41,6,47
81,-16,-86,-145
14,-44,-93,-177
-99,39,-12,-213
68,-57,-52,26
-28,38,-59,-281
-76,-80,-24,12
-71,25,-27,-202
39,86,15,-88
34,-39,8,136
99,9,5,96
-86,-90,-48,-50
-23,73,-41,-292
-63,-84,24,177
2,-36,44,206
82,23,-100,-264
-9,32,18,-19
90,-18,-21,63
-40,-5,-40,-150
7,-42,-54,-71
-16,-92,81,411
56,87,-42,-244
-16,17,-24,-122
-60,-62,-82,-182
-48,-77,-57,-65
-59,-38,59,194
94,-37,98,462
-92,99,40,-170
-3,14,21,32
-22,19,37,51
77,70,53,96
20,16,-20,-72
65,-76,59,394
-82,31,0,-144
25,-18,23,130
22,-32,75,311
61,-17,-87,-166
96,85,-34,-176
49,-75,-19,142
28,15,91,271
51,-57,-84,-87
21,-29,-70,-131
-16,37,31,3
-83,-15,-31,-146
-63,32,80,113
-42,71,-78,-418
7,-95,58,371
33,28,46,115
79,-93,-79,28
-26,-42,28,142
-5,88,25,-106
-60,59,-48,-322
-6,58,45,13
-10,93,-88,-460
81,-78,-8,213
-85,93,-74,-493
82,31,-63,-169
48,78,81,135
30,-24,40,198
-47,-57,-96,-221
33,83,75,92
91,40,-26,-67
-53,33,-56,-287
18,-98,-38,100
-36,81,27,-117
19,51,43,46
85,8,34,171
32,-65,-60,-18
54,10,-70,-176
87,33,73,240
-4,1,16,42
-6,-87,-18,114
-24,49,29,-35
-77,-37,-54,-165
-9,5,90,251
12,-99,13,249
-95,-72,86,307
-6,58,-11,-155
18,27,-6,-54
5,97,72,27
-75,6,79,150
83,-27,-6,119
14,-32,87,339
-97,51,-22,-265
58,99,-38,-254
-3,-29,-22,-11
-25,-11,-11,-36
-63,-26,-50,-161
33,-6,-32,-51
0,45,-29,-177
-67,32,-76,-359
-36,-18,65,195
98,1,84,348
-72,50,-1,-175
32,-45,-40,2
17,78,93,140
-66,69,33,-105
-68,46,16,-112
71,-60,63,380
80,-47,-90,-96
-46,-69,-95,-193
45,12,92,297
-71,-59,-44,-85
38,-42,36,230
21,35,48,95
-54,86,0,-226
-58,-33,-89,-259
-50,59,-50,-318
12,-27,-70,-144
-3,26,71,158
-80,-31,81,225
13,22,-17,-82
82,97,47,29
-40,45,-57,-301
66,-75,-84,-36
7,61,-74,-337
46,-53,49,299
-16,-60,33,203
73,0,18,127
53,88,24,-51
13,67,25,-46
92,56,68,184
-56,100,-1,-259
-19,-43,22,133
-68,-85,88,366
5,-40,13,124
-84,-57,-2,24
14,-75,27,245
1,-42,43,214
85,39,-44,-125
-21,8,66,161
15,-95,-55,40
-69,-25,32,77
-27,70,-87,-428
47,24,-46,-139
-48,-38,-6,10
95,2,42,217
77,-100,-6,259
95,81,-93,-346
76,-2,-27,-1
60,8,-12,8
-88,-59,7,51
82,11,-21,-3
84,-6,87,357
61,-99,-41,136
11,-66,66,341
-34,2,83,211
13,18,-53,-182
-61,87,-89,-502
-59,-10,-94,-321
55,-42,56,307
-83,94,3,-262
73,-23,99,416
100,90,63,109
51,83,-48,-259
34,51,46,70
-37,-24,-81,-232
-30,-99,-14,126
-50,97,44,-112
-59,68,59,-18
77,96,-81,-358
22,-33,18,142
56,27,-24,-70
41,26,-3,-20
35,-29,91,366
-17,-97,44,309
-25,99,7,-202
-74,69,44,-80
29,83,-65,-332
-86,-66,-90,-224
85,-86,-30,167
3,33,-55,-228
-83,-3,42,49
-71,-25,77,210
-63,24,95,174
-67,35,-38,-251
-56,-43,-83,-219
3,-60,-94,-159
75,2,-96,-217
48,71,71,119
13,-31,24,147
74,-68,94,492
-99,-8,-96,-371
14,19,-63,-213
76,-48,11,205
70,-94,-30,168
86,45,55,161
5,13,-97,-312
67,42,51,136
20,0,44,152
29,-66,-83,-88
-3,70,-44,-275
-19,-13,20,67
49,95,68,63
68,-53,-58,0
-60,50,22,-94
-50,79,76,20
9,-67,29,230
77,83,-26,-167
-91,-66,-87,-220
19,-46,-70,-99
76,-29,-25,59
-18,32,57,89
-91,-2,-20,-147
-16,-14,-17,-39
-42,26,-19,-151
25,-93,50,361
72,-4,95,365
84,50,48,128
-97,-70,20,103
2,57,-22,-178
13,30,-79,-284
36,-88,33,311
63,98,-71,-346
18,13,-40,-128
25,-91,28,291
-85,-20,84,207
-95,-67,85,294
93,6,98,375
-64,64,73,27
-89,39,90,103
-59,24,-17,-158
-88,70,-58,-402
-1,81,81,80
65,82,66,99
-6,4,-5,-29
-64,-11,91,231
40,52,6,-46
-80,-61,34,144
-100,53,-76,-434
-97,49,-69,-402
-52,-11,-66,-228
-87,-69,88,315
-13,-50,-97,-204
-26,-76,47,267
-35,72,-62,-365
-44,40,23,-55
-69,37,21,-80
44,1,-81,-201
-71,5,-20,-141
9,-33,36,183
-98,93,51,-131
-89,-65,8,65
73,-4,-14,39
-46,79,100,96
-99,66,-38,-345
-89,-28,91,240
-23,-43,15,108
-95,-74,41,176
13,51,-78,-323
-57,50,18,-103
23,55,-28,-171
5,-50,-92,-171
53,78,-46,-241
43,25,-21,-70
-43,79,-91,-474
98,-24,-52,-10
-92,92,-34,-378
20,-34,86,346
-62,52,92,110
76,88,-56,-268
12,11,-40,-130
-52,92,62,-50
11,-97,-84,-47
35,-74,-27,102
27,87,-64,-339
-71,85,36,-133
-58,56,88,94
-62,-1,30,30
11,-63,-33,38
-41,-30,-45,-116
66,-72,49,357
-2,-41,6,98
52,19,9,41
-7,-15,27,104
-16,-92,-18,114
-42,97,91,37
58,-43,-24,72
-86,-21,-79,-281
-1,82,46,-27
85,-68,-36,113
-25,43,-48,-255
89,19,61,234
59,-75,-13,170
-100,-64,-83,-221
51,-95,-87,-20
-51,-87,-88,-141
97,-74,36,353
-1,-45,-17,38
81,60,7,-18
64,-4,38,186
-69,51,-82,-417
49,-81,93,490
83,12,27,140
-55,21,94,185
-96,4,86,154
-1,93,-14,-229
-51,-47,0,43
59,-32,60,303
-33,16,31,28
23,-60,46,281
48,63,-19,-135
44,43,-45,-177
-39,-92,-57,-26
-26,81,68,16
-63,-47,84,283
48,47,35,59
-4,-40,-38,-38
64,-73,-93,-69
-86,100,-67,-487
-91,82,-35,-360
-39,53,46,-7
99,72,-32,-141
-10,-64,18,172
62,-20,-92,-174
48,-5,-90,-212
-29,35,14,-57
-9,77,-51,-316
-58,-20,-90,-288
-22,66,-37,-265
7,83,-14,-201
-26,-32,72,254
-100,30,59,17
-53,7,71,146
31,-28,-28,3
-71,-1,6,-51
3,-48,28,183
39,-20,0,79
-71,22,37,-4
94,-33,-30,70
89,53,-91,-290
-5,32,-5,-84
-89,79,-58,-421
-85,-47,-65,-186
5,-74,-50,3
-12,-12,-31,-81
40,22,93,275
-26,-1,3,-15
25,12,-34,-101
25,13,-53,-160
91,88,-68,-289
-63,-25,50,137
31,12,59,184
26,-43,-31,19
43,53,40,57
1,69,-58,-311
-9,29,50,83
-84,75,-19,-291
77,-12,-57,-70
44,93,-51,-295
15,38,-12,-97
-23,-90,-1,154
26,-7,29,127
-91,38,-24,-239
-75,-17,-19,-98
14,-71,-33,57
-56,-67,-14,36
77,-37,19,208
-71,30,61,52
-47,-18,80,229
-25,-12,67,200
33,37,-22,-107
10,-31,-39,-45
99,-63,-61,42
8,87,-79,-403
-4,-68,8,156
-91,-57,78,257
-6,-36,77,297
89,49,-91,-282
-32,-72,-43,-17
-13,-15,-93,-262
77,-14,63,294
51,42,-90,-303
1,79,77,74
-39,-51,-66,-135
-49,-13,9,4
-56,-62,-1,65
71,-50,46,309
25,-66,11,190
-73,-31,-59,-188
89,33,-10,-7
72,74,61,107
55,-48,20,211
32,-77,-29,99
75,77,-93,-358
77,31,-42,-111
-93,-63,55,198
92,-77,60,426
69,49,-48,-173
78,-4,-52,-70
97,88,53,80
88,51,-30,-104
-53,-21,-9,-38
-75,-52,82,275
10,-57,59,301
-87,-81,-71,-138
-77,-51,-39,-92
17,75,13,-94
57,96,7,-114
-36,61,-82,-404
65,54,-56,-211
16,-26,50,218
-34,43,-30,-210
3,-84,-51,18
-69,-5,-89,-326
8,55,-85,-357
-62,2,-54,-228
77,-16,-65,-86
-56,72,14,-158
79,-96,-58,97
34,-28,84,342
43,4,-69,-172
-35,-41,45,182
-80,22,-67,-325
61,94,-48,-271
-92,51,89,73
30,21,-72,-228
-41,64,99,128
-15,32,-12,-115
37,-65,59,344
67,-42,42,277
7,-24,52,211
84,23,-43,-91
-81,71,70,-13
-40,-30,94,302
-28,-4,16,28
-51,100,-10,-281
-27,-87,-17,96
-87,-50,-72,-203
48,11,-22,-40
4,44,-74,-306
83,-55,75,418
13,-66,40,265
84,-23,28,214
13,-70,21,216
39,-13,-59,-112
51,87,-100,-423
68,-73,14,256
46,-8,96,350
-68,100,60,-88
-67,-76,91,358
-7,40,-30,-177
73,-61,21,258
83,-5,-48,-51
-59,-93,17,178
32,-34,12,136
-26,-80,46,272
52,-13,71,291
-42,79,14,-158
30,-18,-87,-195
-79,23,-60,-305
-64,-6,96,236
-91,5,-55,-266
-51,-57,-16,15
-84,-80,-16,28
0,-90,-91,-93
40,98,99,141
99,-24,-70,-63
9,-4,18,71
-45,-40,83,284
21,-59,74,361
-51,-70,68,293
1,53,4,-93
77,23,23,100
48,38,-46,-166
-2,51,26,-26
-3,25,80,187
-58,86,-23,-299
-39,62,36,-55
37,61,61,98
-85,99,44,-151
-62,-89,-18,62
91,-75,-28,157
-62,-97,42,258
-99,6,-36,-219
-57,51,43,-30
-36,14,-37,-175
-25,73,87,90
1,56,6,-93
19,76,-16,-181
-45,-20,77,226
-22,-88,-99,-143
30,73,-48,-260
42,17,48,152
-33,-10,-88,-277
7,-72,-17,100
-18,46,97,181
54,19,-84,-236
-78,-83,85,343
-1,-7,21,76
74,-39,-27,71
-66,35,76,92
3,87,48,-27
53,-19,-31,-2
-59,-5,73,170
85,-65,-46,77
14,33,2,-46
-10,-71,17,183
-48,-74,-94,-182
-97,65,32,-131
-9,23,-20,-115
15,19,-26,-101
95,-62,64,411
66,-89,67,445
-46,-21,23,65
10,-66,40,262
-79,45,9,-142
83,41,-44,-131
28,-88,18,258
-88,1,-78,-324
-36,-53,75,295
-8,-74,46,278
6,-84,-78,-60
60,-21,49,249
10,-86,52,338
9,-54,78,351
84,-63,25,285
0,31,80,178
-7,-70,-68,-71
-64,59,36,-74
-51,87,27,-144
-79,-61,-54,-119
-42,-30,-53,-141
-41,-71,49,248
-95,-77,-83,-190
8,12,18,38
28,-80,64,380
75,-41,49,304
1,61,-51,-274
-87,53,-17,-244
1,-26,-40,-67
-4,31,16,-18
11,-39,83,338
77,-4,8,109
97,86,74,147
11,-31,27,154
-43,85,-61,-396
65,20,-13,-14
1,-79,55,324
31,-69,32,265
-40,59,-40,-278
69,-22,69,320
51,-22,-82,-151
34,82,49,17
-26,37,76,128
14,-91,-56,28
-4,89,97,109
52,68,91,189
-21,-33,14,87
70,99,5,-113
-27,54,-13,-174
-3,4,99,286
-43,-20,53,156
-22,-18,42,140
-83,-13,-35,-162
-91,85,99,36
-67,93,-10,-283
60,57,-5,-69
50,43,-4,-48
-64,-48,-5,17
-40,-13,28,70
41,37,7,-12
-78,-7,-15,-109
-68,9,-53,-245
-74,31,7,-115
-15,-10,12,41
87,-34,-65,-40
-19,40,-6,-117
-86,85,-82,-502
87,-36,-69,-48
-75,38,-70,-361
8,-18,-63,-145
-29,-58,44,219
43,23,-10,-33
-11,-45,-69,-128
47,57,6,-49
85,22,36,149
-6,-41,-15,31
-92,41,15,-129
-24,80,-24,-256
-12,61,61,49
-98,34,46,-28
-41,74,-19,-246
33,18,-30,-93
9,41,17,-22
-19,56,64,61
-1,59,-7,-140
-50,41,66,66
-87,-91,30,185
11,-71,-21,90
86,-34,-36,46
-40,-35,-30,-60
14,-44,-77,-129
-59,21,-85,-356
-3,44,5,-76
67,59,-98,-345
-10,98,86,52
-13,27,45,68
-16,-37,-33,-41
20,-10,51,193
-52,10,-19,-129
31,-8,-40,-73
98,47,16,52
20,10,94,282
34,-28,36,198
-16,10,90,234
-97,-85,26,151
33,8,60,197
-50,-40,-70,-180
100,80,-21,-123
47,-58,73,382
97,-99,-50,145
-4,-94,36,292
-25,-55,91,358
84,61,36,70
5,-2,-66,-189
-90,46,65,13
0,-17,73,253
79,0,-46,-59
36,67,-77,-329
75,-44,-26,85
100,-81,63,451
-61,75,-81,-454
11,58,-14,-147
32,48,-73,-283
55,5,-35,-60
68,51,83,215
55,-61,-23,108
-56,-40,-56,-144
93,76,71,154
42,32,-54,-184
96,-49,-24,122
33,20,-68,-211
41,88,-67,-336
15,83,-2,-157
-27,20,-95,-352
-20,-20,37,131
-65,61,33,-88
-91,-22,71,166
86,-76,14,280
-74,-29,-22,-82
-89,30,78,85
43,-2,6,65
61,-1,-14,21
31,-66,24,235
-53,18,32,7
-21,-17,-24,-59
64,-49,-89,-105
77,50,-13,-62
-39,19,-21,-140
-77,-81,51,238
-41,-67,94,375
21,-24,-85,-186
20,66,-65,-307
20,-34,19,145
-77,-23,30,59
22,11,-89,-267
13,33,52,103
37,-45,-14,85
87,-20,-48,-17
20,-1,43,151
-50,29,9,-81
19,93,2,-161
-39,-30,-21,-42
-85,-4,-62,-263
-46,88,62,-36
-66,-72,-78,-156
48,28,31,85
-86,-27,-9,-59
-17,-87,-2,151
23,20,-80,-257
12,-45,79,339
-90,-73,50,206
90,-8,69,313
-13,-49,4,97
64,-53,85,425
-77,-54,-96,-257
57,64,-42,-197
-59,82,50,-73
27,61,-18,-149
28,18,95,277
-83,26,-94,-417
-3,29,0,-61
28,16,43,125
-8,80,26,-90
-34,-24,31,107
-94,61,-3,-225
60,49,44,94
-57,-67,-42,-49
48,23,-19,-55
46,-46,-71,-75
-96,46,5,-173
-69,-90,-27,30
-85,93,6,-253
-39,-72,-43,-24
36,-7,-84,-202
91,-32,-1,152
56,14,20,88
-70,10,93,189
-99,8,-98,-409
5,-7,-44,-113
67,80,63,96
-28,-9,-91,-283
-98,35,-12,-204
44,13,31,111
-96,-56,-53,-143
90,89,-42,-214
-16,71,-9,-185
-97,-20,-38,-171
-15,91,-22,-263
49,49,-10,-79
-65,28,67,80
-32,90,94,70
17,63,70,101
-28,-27,-9,-1
-19,73,-40,-285
98,76,77,177
-40,-26,96,300
-44,10,-24,-136
92,-86,18,318
87,3,37,192
-71,-55,-69,-168
-47,-96,-43,16
92,18,-1,53
59,29,-11,-32
92,4,-50,-66
-1,-10,-37,-92
87,-97,12,317
-27,-15,-30,-87
-39,-6,28,57
-65,0,-26,-143
-90,-87,98,378
-43,30,91,170
59,-47,68,357
-84,-68,88,316
61,20,-98,-273
18,-41,-68,-104
-71,-22,61,156
-67,73,-33,-312
72,48,82,222
-53,8,100,231
89,36,-23,-52
-22,-41,-12,24
-29,-25,-87,-240
-61,-84,28,191
89,3,-76,-145
83,14,23,124
69,88,-42,-233
40,44,-62,-234
-38,70,-46,-316
-20,20,-11,-93
-6,-20,91,307
-6,-47,-29,1
-11,59,-82,-375
60,67,-12,-110
90,93,67,105
-4,5,92,262
-33,23,-21,-142
85,-51,-51,34
-2,-98,-66,-4
18,67,39,1
-75,-15,-19,-102
66,33,98,294
27,61,100,205
40,89,-84,-390
-35,-26,-28,-67
50,77,53,55
49,3,-68,-161
-10,91,63,-3
-76,-20,4,-24
86,95,-12,-140
-20,57,-99,-431
-34,-78,47,263
3,-82,-58,-7
-88,-48,-63,-181
-44,-35,79,263
71,-90,93,530
49,25,-34,-103
-97,-76,88,319
53,43,-65,-228
66,-68,-44,70
88,-53,20,254
20,-14,-77,-183
-13,-65,55,282
-34,-42,67,251
45,-75,-28,111
76,-96,-46,130
-96,-92,-3,79
-86,77,-34,-342
100,-96,13,331
87,85,-51,-236
61,69,44,55
79,99,97,172
65,-82,84,481
-80,83,49,-99
97,89,87,180
45,72,54,63
14,57,-18,-154
-94,6,32,-10
-40,-79,-97,-173
57,90,27,-42
-59,42,-65,-338
99,9,-54,-81
47,65,-45,-218
-90,-40,-76,-238
-99,-75,71,264
-78,24,-48,-270
-67,-21,25,50
-58,28,86,144
-52,21,43,35
-29,38,-27,-186
87,41,73,224
-86,96,3,-269
-90,-27,51,117
62,72,-44,-214
-67,-5,-40,-177
-93,97,-89,-554
19,-75,-60,-11
98,82,99,231
75,-90,88,519
5,-42,-79,-148
49,-13,97,366
-51,-49,17,98
-84,43,-5,-185
-73,-23,38,87
-18,9,-53,-195
-33,-59,89,352
-30,27,-72,-300
-80,-51,5,37
1,44,45,48
-97,-69,-53,-118
-91,-14,76,165
79,35,-38,-105
76,9,-59,-119
-64,90,8,-220
58,73,98,206
34,7,47,161
-34,-11,-76,-240
-90,43,-54,-338
33,89,11,-112
83,51,-15,-64
-28,-82,85,391
88,-77,-53,83
32,70,-57,-279
21,-39,95,384
44,-54,-31,59
-10,9,6,-10
-45,21,-80,-327
-86,-88,44,222
-44,72,56,-20
15,49,74,139
23,98,-67,-374
-89,-92,-5,80
69,-90,-28,165
-45,36,49,30
75,-57,74,411
20,8,67,205
84,1,6,100
87,-36,36,267
-96,-17,-13,-101
-83,19,-57,-292
-11,-16,-5,6
10,-13,-48,-108
33,13,64,199
-61,-47,-12,-3
-32,67,53,-7
-54,-78,82,348
27,66,73,114
71,90,53,50
-47,-90,-11,100
-66,-27,-92,-288
23,-67,71,370
-58,-53,-5,33
70,25,56,188
-60,-99,-98,-156
-56,-67,-33,-21
23,48,-72,-289
59,-92,-11,210
-8,85,75,47
35,43,-22,-117
91,-31,-45,18
-62,-23,24,56
-45,-75,46,243
52,30,30,82
-20,-70,-5,105
81,5,-58,-103
36,-25,-97,-205
82,86,42,36
-17,27,50,79
5,10,11,18
-95,71,-11,-270
-52,-28,-38,-110
60,26,4,20
53,83,78,121
51,-100,35,356
22,-62,71,359
100,-8,-71,-97
92,-80,24,324
63,35,-3,-16
73,91,-34,-211
85,-97,-10,249
27,-73,-38,59
-80,-96,96,400
7,3,96,289
16,45,94,208
66,-98,2,268
22,24,89,241
61,56,-91,-324
5,-69,-93,-136
14,36,-11,-91
0,-60,66,318
10,39,-71,-281
-56,32,-52,-276
58,62,-30,-156
-17,-76,-98,-159
-13,10,55,132
45,48,-35,-156
13,-58,-27,48
66,76,48,58
-54,-4,-66,-244
-97,-68,-40,-81
-83,-42,-39,-116
-5,-84,-66,-35
9,-12,-18,-21
41,91,-8,-165
-82,78,96,50
-38,92,-98,-516
57,33,-78,-243
-2,78,-99,-455
43,-41,-89,-142
26,-44,-79,-123
21,27,-29,-120
58,-49,-86,-102
-83,62,-89,-474
-4,90,34,-82
70,81,44,40
-10,-69,8,152
-56,93,38,-128
56,68,-88,-344
7,-25,4,69
-50,-10,60,150
15,41,-99,-364
-67,66,55,-34
64,67,23,-1
34,14,-56,-162
-45,56,-98,-451
-14,6,-66,-224
55,71,48,57
-63,-40,-74,-205
-30,61,-77,-383
87,59,11,2
-6,37,-30,-170
-48,-85,54,284
-14,-35,-28,-28
70,82,52,62
45,-80,-14,163
-92,43,-81,-421
-71,-54,-7,16
70,35,61,183
-58,68,47,-53
-77,-61,96,333
-40,14,88,196
-47,30,-21,-170
-35,80,63,-6
18,-79,21,239
-70,97,-15,-309
-87,-23,-92,-317
72,-25,-71,-91
-75,21,84,135
-83,22,-14,-169
-32,19,5,-55
4,9,88,250
-73,-43,83,262
40,-13,23,135
3,59,35,-10
20,-58,81,379
12,0,-100,-288
12,71,-73,-349
-100,45,-58,-364
-1,16,74,189
8,9,-30,-100
96,-73,73,461
-86,-32,12,14
25,-15,93,334
28,-9,-63,-143
-67,-51,63,224
42,-84,-46,72
-15,-69,-1,120
-43,-44,-56,-123
-42,-84,25,201
-50,78,76,22
-64,50,50,-14
-44,97,-30,-328
86,51,-40,-136
84,82,-98,-374
90,-62,80,454
-19,17,1,-50
28,-10,-83,-201
-48,-28,-39,-109
20,98,93,103
63,-13,71,302
-44,69,66,16
90,5,67,281
17,59,-82,-347
-100,-45,-75,-235
-71,58,-58,-361
26,-18,-32,-34
52,97,64,50
-82,-5,19,-15
-66,56,77,53
-18,-3,-7,-33
89,9,98,365
41,65,4,-77
-61,72,79,32
87,86,-17,-136
90,99,-68,-312
-23,88,92,77
-9,-7,-93,-274
91,-74,98,533
81,34,86,271
30,-47,93,403
89,-38,-71,-48
25,-92,-1,206
85,-45,91,448
20,71,100,178
100,5,28,174
23,70,-32,-213
38,7,88,288
-99,38,2,-169
9,-66,-23,72
77,72,98,227
-78,-8,56,106
65,100,-74,-357
-27,86,-94,-481
88,-84,-95,-29
-46,-27,-64,-184
20,-15,-99,-247
-93,77,47,-106
-41,91,59,-46
29,38,11,-14
100,55,60,170
75,-58,64,383
14,17,95,265
-28,-77,-64,-66
-45,10,-98,-359
-13,-39,-2,59
-82,-62,-88,-222
31,-68,-24,95
