x,y
27216,227214
38265,238263
23856,223854
77049,277047
18636,218634
59405,259403
66210,266208
30050,230048
88501,288499
69766,269764
21547,221545
85889,285887
77332,277330
68839,268837
72208,272206
38612,238610
64099,264097
46510,246508
52558,252556
75478,275476
35472,235470
31603,231601
73016,273014
74867,274865
33708,233706
50830,250828
90048,290046
91383,291381
50530,250528
60226,260224
17927,217925
97536,297534
92480,292478
22583,222581
49439,249437
44814,244812
95878,295876
59707,259705
20038,220036
16193,216191
20616,220614
78967,278965
38162,238160
44722,244720
85826,285824
59771,259769
56175,256173
64242,264240
92208,292206
32796,232794
68212,268210
40867,240865
92732,292730
44401,244399
32296,232294
85919,285917
87302,287300
44554,244552
76039,276037
55652,255650
12841,212839
35167,235165
36935,236933
90596,290594
41475,241473
39816,239814
36351,236349
72769,272767
35104,235102
50074,250072
80475,280473
59624,259622
99776,299774
17200,217198
14763,214761
95926,295924
63265,263263
52073,252071
49631,249629
83850,283848
79829,279827
99490,299488
46308,246306
33454,233452
96825,296823
31882,231880
87385,287383
92838,292836
85652,285650
53961,253959
53717,253715
92615,292613
55855,255853
12124,212122
11992,211990
76991,276989
52772,252770
64186,264184
87424,287422
52953,252951
35622,235620
20293,220291
84933,284931
76170,276168
87453,287451
91268,291266
23152,223150
87161,287159
45701,245699
48164,248162
39307,239305
89395,289393
10295,210293
89236,289234
57574,257572
14425,214423
57034,257032
21662,221660
71628,271626
45836,245834
97635,297633
73502,273500
63886,263884
24233,224231
58291,258289
40225,240223
74448,274446
11063,211061
21521,221519
14662,214660
79485,279483
16447,216445
88747,288745
69372,269370
26094,226092
15295,215293
24250,224248
47543,247541
91832,291830
98364,298362
12488,212486
72182,272180
39478,239476
37213,237211
22197,222195
72944,272942
28727,228725
62125,262123
23803,223801
92397,292395
20101,220099
42444,242442
53620,253618
42902,242900
52106,252104
38911,238909
62728,262726
29352,229350
32417,232415
54913,254911
42841,242839
72995,272993
64386,264384
94960,294958
70469,270467
42802,242800
65439,265437
72184,272182
58053,258051
82524,282522
58748,258746
20803,220801
15026,215024
54197,254195
16124,216122
18591,218589
40027,240025
60265,260263
59484,259482
22561,222559
44542,244540
48606,248604
71515,271513
31676,231674
11014,211012
32060,232058
39621,239619
14243,214241
14367,214365
71290,271288
97100,297098
49986,249984
54192,254190
80699,280697
59840,259838
91064,291062
75544,275542
12798,212796
48563,248561
50796,250794
29325,229323
98387,298385
53448,253446
45558,245556
53287,253285
60929,260927
99224,299222
88149,288147
16125,216123
38547,238545
26577,226575
95593,295591
99336,299334
50295,250293
97903,297901
74063,274061
96401,296399
76908,276906
90763,290761
12966,212964
39821,239819
34634,234632
63737,263735
15715,215713
86115,286113
63962,263960
97562,297560
36605,236603
16829,216827
92000,291998
85018,285016
11316,211314
35780,235778
57540,257538
39898,239896
89620,289618
25978,225976
86384,286382
84531,284529
74070,274068
34596,234594
45249,245247
63659,263657
67486,267484
46492,246490
16700,216698
25611,225609
75072,275070
27304,227302
12173,212171
57389,257387
15344,215342
96116,296114
75137,275135
60039,260037
37470,237468
96814,296812
46424,246422
94242,294240
21137,221135
72743,272741
43225,243223
81074,281072
80577,280575
46789,246787
76935,276933
86480,286478
18641,218639
62215,262213
81807,281805
58344,258342
24189,224187
61907,261905
34676,234674
26614,226612
41684,241682
36246,236244
30235,230233
57115,257113
41584,241582
43002,243000
57479,257477
10374,210372
63144,263142
53717,253715
25017,225015
78138,278136
89640,289638
17678,217676
99629,299627
53154,253152
47566,247564
39816,239814
39634,239632
66533,266531
31518,231516
84549,284547
17972,217970
83530,283528
85589,285587
97424,297422
11810,211808
35795,235793
27308,227306
26934,226932
13883,213881
60837,260835
86067,286065
59653,259651
45646,245644
63194,263192
36058,236056
78226,278224
60743,260741
87097,287095
60039,260037
43857,243855
51617,251615
53537,253535
55759,255757
50387,250385
99961,299959
77211,277209
85031,285029
76358,276356
63688,263686
49001,248999
46006,246004
94174,294172
17116,217114
71884,271882
80351,280349
71765,271763
86693,286691
58582,258580
13673,213671
97060,297058
79108,279106
16574,216572
52374,252372
27636,227634
27002,227000
97968,297966
30329,230327
36353,236351
48559,248557
44340,244338
15807,215805
14015,214013
48644,248642
79204,279202
14984,214982
74962,274960
37468,237466
39543,239541
57651,257649
44023,244021
43720,243718
82200,282198
50874,250872
37317,237315
87851,287849
53228,253226
65890,265888
95727,295725
24719,224717
87839,287837
62281,262279
47312,247310
17062,217060
55319,255317
56549,256547
27617,227615
93892,293890
70307,270305
35041,235039
88843,288841
91093,291091
11609,211607
47503,247501
93391,293389
73642,273640
16122,216120
55518,255516
53381,253379
65783,265781
61822,261820
67637,267635
26166,226164
33451,233449
45461,245459
92183,292181
92576,292574
90564,290562
75041,275039
12081,212079
20853,220851
48475,248473
63028,263026
81085,281083
90858,290856
38293,238291
38086,238084
53413,253411
39802,239800
21405,221403
44788,244786
10040,210038
11291,211289
17055,217053
57489,257487
47798,247796
47593,247591
72451,272449
73841,273839
70212,270210
85473,285471
42617,242615
97188,297186
83455,283453
43483,243481
12503,212501
31955,231953
44271,244269
75525,275523
69180,269178
32371,232369
19731,219729
55137,255135
48889,248887
77739,277737
24956,224954
23527,223525
76981,276979
29348,229346
92835,292833
42841,242839
53349,253347
91797,291795
14035,214033
38733,238731
20780,220778
31546,231544
71102,271100
48870,248868
93717,293715
65778,265776
55724,255722
67282,267280
25017,225015
75025,275023
92819,292817
40080,240078
65549,265547
70626,270624
21845,221843
30170,230168
48786,248784
10765,210763
19138,219136
58707,258705
19775,219773
49430,249428
99636,299634
25646,225644
19000,218998
73687,273685
52569,252567
24410,224408
16150,216148
54281,254279
16527,216525
10927,210925
63596,263594
93974,293972
25464,225462
65122,265120
36896,236894
81333,281331
16378,216376
79560,279558
61250,261248
67636,267634
32392,232390
50909,250907
67546,267544
31770,231768
23703,223701
56657,256655
50363,250361
37874,237872
39064,239062
16923,216921
46589,246587
37305,237303
82045,282043
93558,293556
83606,283604
51543,251541
53094,253092
80989,280987
81645,281643
91606,291604
83064,283062
74962,274960
40231,240229
83999,283997
87033,287031
89245,289243
85435,285433
75013,275011
33930,233928
30618,230616
15347,215345
94070,294068
74968,274966
89511,289509
70001,269999
33625,233623
89900,289898
76084,276082
47185,247183
72374,272372
25585,225583
21095,221093
71843,271841
21641,221639
13919,213917
95660,295658
81210,281208
15369,215367
47582,247580
13414,213412
48562,248560
34739,234737
72868,272866
36197,236195
69649,269647
46810,246808
95069,295067
16047,216045
93399,293397
76542,276540
36027,236025
20201,220199
97833,297831
29252,229250
80868,280866
57658,257656
28187,228185
17215,217213
92580,292578
28384,228382
41293,241291
32779,232777
73590,273588
52219,252217
47311,247309
19609,219607
29001,228999
27895,227893
42246,242244
30647,230645
25595,225593
69703,269701
90428,290426
78371,278369
86272,286270
20801,220799
34019,234017
20888,220886
87054,287052
74617,274615
85171,285169
49919,249917
40811,240809
97337,297335
41929,241927
26427,226425
51418,251416
17397,217395
55440,255438
39470,239468
47594,247592
47712,247710
32219,232217
86683,286681
28995,228993
31586,231584
59347,259345
19400,219398
21990,221988
55597,255595
61698,261696
54506,254504
58314,258312
44856,244854
57378,257376
40372,240370
84994,284992
55269,255267
27858,227856
57226,257224
56886,256884
44715,244713
94078,294076
13799,213797
84542,284540
49046,249044
86446,286444
81367,281365
21860,221858
40381,240379
83264,283262
95655,295653
24323,224321
82109,282107
42414,242412
42833,242831
18907,218905
81877,281875
77974,277972
78287,278285
85002,285000
77008,277006
84224,284222
26448,226446
35161,235159
45591,245589
10693,210691
95107,295105
63581,263579
64179,264177
33552,233550
24463,224461
82777,282775
86394,286392
44634,244632
78551,278549
17305,217303
26935,226933
97911,297909
10911,210909
96456,296454
91127,291125
77106,277104
24942,224940
24195,224193
34794,234792
36622,236620
56910,256908
58436,258434
52632,252630
48113,248111
55378,255376
34138,234136
42328,242326
92710,292708
58837,258835
25832,225830
54625,254623
55934,255932
55670,255668
93941,293939
19149,219147
99595,299593
54675,254673
82668,282666
93892,293890
53589,253587
23259,223257
87385,287383
14092,214090
15443,215441
31084,231082
86993,286991
62466,262464
46559,246557
78090,278088
11327,211325
50554,250552
95174,295172
64126,264124
10594,210592
33143,233141
89942,289940
48719,248717
82044,282042
71891,271889
58704,258702
98806,298804
92420,292418
59916,259914
53474,253472
72828,272826
25991,225989
69461,269459
71433,271431
18481,218479
50914,250912
82734,282732
77938,277936
53763,253761
13719,213717
70706,270704
14894,214892
57977,257975
49793,249791
72751,272749
38882,238880
94294,294292
38835,238833
22331,222329
39693,239691
54640,254638
97445,297443
41321,241319
26173,226171
97904,297902
15419,215417
84395,284393
23433,223431
24136,224134
55762,255760
67240,267238
21324,221322
42143,242141
77390,277388
57332,257330
98699,298697
81942,281940
36929,236927
62978,262976
36481,236479
28350,228348
42638,242636
25602,225600
68559,268557
42845,242843
28351,228349
97921,297919
10345,210343
33307,233305
18847,218845
28395,228393
82449,282447
12641,212639
61610,261608
98151,298149
62251,262249
85210,285208
34803,234801
75155,275153
62986,262984
10370,210368
70389,270387
92754,292752
27217,227215
89773,289771
75039,275037
19374,219372
46629,246627
54096,254094
10683,210681
59480,259478
23113,223111
24490,224488
66912,266910
70051,270049
44482,244480
22750,222748
51248,251246
30614,230612
28081,228079
20563,220561
21796,221794
31957,231955
30719,230717
33699,233697
74153,274151
78956,278954
77909,277907
28926,228924
49256,249254
32375,232373
66729,266727
23944,223942
11565,211563
70934,270932
70446,270444
73978,273976
45360,245358
72816,272814
60510,260508
59241,259239
19819,219817
63274,263272
94820,294818
29174,229172
29794,229792
67940,267938
16264,216262
24899,224897
24114,224112
68509,268507
22377,222375
94172,294170
71807,271805
44899,244897
54747,254745
95833,295831
68582,268580
64912,264910
27189,227187
79921,279919
13671,213669
65389,265387
38462,238460
74854,274852
23206,223204
42744,242742
92525,292523
83351,283349
90393,290391
23607,223605
69786,269784
79546,279544
25005,225003
82510,282508
55448,255446
38708,238706
50944,250942
99598,299596
58179,258177
53730,253728
85404,285402
87064,287062
54427,254425
93498,293496
89423,289421
54262,254260
89658,289656
77640,277638
58565,258563
33606,233604
80770,280768
57469,257467
30298,230296
55462,255460
82040,282038
33334,233332
15642,215640
64366,264364
95775,295773
57652,257650
88183,288181
65807,265805
96615,296613
59513,259511
97689,297687
55099,255097
50840,250838
21972,221970
88662,288660
84869,284867
37904,237902
11353,211351
97136,297134
55635,255633
87215,287213
46801,246799
35086,235084
75911,275909
96832,296830
97660,297658
17602,217600
45905,245903
87142,287140
72413,272411
91642,291640
48454,248452
19934,219932
47157,247155
64027,264025
90938,290936
56708,256706
80168,280166
65976,265974
20049,220047
66525,266523
47332,247330
81508,281506
19735,219733
20436,220434
73140,273138
59639,259637
90195,290193
33102,233100
77986,277984
55129,255127
64924,264922
13194,213192
57832,257830
29652,229650
64929,264927
77957,277955
81999,281997
91869,291867
88309,288307
24293,224291
84516,284514
48042,248040
36119,236117
27297,227295
15437,215435
30809,230807
52803,252801
83235,283233
29267,229265
18751,218749
23882,223880
83489,283487
72982,272980
54357,254355
92032,292030
35741,235739
68619,268617
67315,267313
86744,286742
63673,263671
20383,220381
81243,281241
68871,268869
24715,224713
70900,270898
36742,236740
67630,267628
78671,278669
92532,292530
97300,297298
27791,227789
86489,286487
62948,262946
48501,248499
10003,210001
99834,299832
16777,216775
43537,243535
71185,271183
24429,224427
78318,278316
47622,247620
67239,267237
97019,297017
90019,290017
15698,215696
22095,222093
39323,239321
60342,260340
19259,219257
88360,288358
83401,283399
88134,288132
11764,211762
81910,281908
21789,221787
10936,210934
52894,252892
52988,252986
72310,272308
25798,225796
65941,265939
95175,295173
19568,219566
60627,260625
29038,229036
75699,275697
78227,278225
65704,265702
23903,223901
96889,296887
32331,232329
21646,221644
52875,252873
32615,232613
74295,274293
53030,253028
67853,267851
97369,297367
12244,212242
91477,291475
28883,228881
20399,220397
88823,288821
53805,253803
62886,262884
90489,290487
31392,231390
35010,235008
80864,280862
50305,250303
26002,226000
13873,213871
26874,226872
58179,258177
14553,214551
13931,213929
71118,271116
49917,249915
44212,244210
28855,228853
82258,282256
51097,251095
30025,230023
87664,287662
80650,280648
39516,239514
63162,263160
48402,248400
40736,240734
49141,249139
93328,293326
57725,257723
49919,249917
76211,276209
39567,239565
26000,225998
96562,296560
39819,239817
96692,296690
97422,297420
15439,215437
59894,259892
53044,253042
65223,265221
87159,287157
10980,210978
37922,237920
22733,222731
18666,218664
55878,255876
63277,263275
61858,261856
87858,287856
59781,259779
27735,227733
98163,298161
32366,232364
85212,285210
30276,230274
73449,273447
39048,239046
55410,255408
64410,264408
74058,274056
26304,226302
82803,282801
81621,281619
63611,263609
65178,265176
46339,246337
69790,269788
16089,216087
99929,299927
45469,245467
57974,257972
82940,282938
48854,248852
77814,277812
47623,247621
22426,222424
29586,229584
71675,271673
30081,230079
67618,267616
42864,242862
52306,252304
76716,276714
84808,284806
16662,216660
67411,267409
89806,289804
60896,260894
97465,297463
12845,212843
11889,211887
85899,285897
13394,213392
92629,292627
39215,239213
91195,291193
64637,264635
33093,233091
78047,278045
70489,270487
24561,224559
33324,233322
70306,270304
21062,221060
63986,263984
18979,218977
65190,265188
60290,260288
27423,227421
78290,278288
44104,244102
14432,214430
13160,213158
65289,265287
27266,227264
58161,258159
47108,247106
42481,242479
83555,283553
90216,290214
27992,227990
23896,223894
48201,248199
75708,275706
52967,252965
48058,248056
10459,210457
84887,284885
70358,270356
17047,217045
35764,235762
34889,234887
11185,211183
15302,215300
61076,261074
23053,223051
59414,259412
26031,226029
24532,224530
30022,230020
70952,270950
39742,239740
11385,211383
92880,292878
99035,299033
58165,258163
44856,244854
35745,235743
29464,229462
82519,282517
81606,281604
49748,249746
43826,243824
94883,294881
69769,269767
85534,285532
24996,224994
11285,211283
19908,219906
89956,289954
24511,224509
51609,251607
22356,222354
40420,240418
53367,253365
63973,263971
23286,223284
38262,238260
45951,245949
69524,269522
10382,210380
99649,299647
68862,268860
25703,225701
83372,283370
12161,212159
69943,269941
37770,237768
67715,267713
78418,278416
11594,211592
68009,268007
73412,273410
55997,255995
58052,258050
96827,296825
33971,233969
13120,213118
27924,227922
52813,252811
86346,286344
58486,258484
83413,283411
66962,266960
14883,214881
68007,268005
40390,240388
26580,226578
25930,225928
51181,251179
65075,265073
14407,214405
83107,283105
33174,233172
20160,220158
53487,253485
50528,250526
15879,215877
86916,286914
92321,292319
19288,219286
16439,216437
10958,210956
90255,290253
57634,257632
30756,230754
62295,262293
25741,225739
84113,284111
73549,273547
22017,222015
99154,299152
17609,217607
60800,260798
50571,250569
60564,260562
75819,275817
59422,259420
68494,268492
65098,265096
53107,253105
96447,296445
75576,275574
26972,226970
42596,242594
14592,214590
16100,216098
41322,241320
13586,213584
60188,260186
66603,266601
25970,225968
65418,265416
95832,295830
28834,228832
70528,270526
21646,221644
61783,261781
63396,263394
92214,292212
44700,244698
82011,282009
40072,240070
73324,273322
48097,248095
46959,246957
24382,224380
89341,289339
63045,263043
61148,261146
12837,212835
28179,228177
67898,267896
38277,238275
17809,217807
14071,214069
92519,292517
10124,210122
98546,298544
72968,272966
75531,275529
66973,266971
37777,237775
88615,288613
59633,259631
86862,286860
36550,236548
19397,219395
21572,221570
73382,273380
80106,280104
39904,239902
69596,269594
21625,221623
19909,219907
51710,251708
47012,247010
78857,278855
64532,264530
85029,285027
70911,270909
40035,240033
28216,228214
55368,255366
47491,247489
83978,283976
67867,267865
30502,230500
66788,266786
43355,243353
50989,250987
58991,258989
91703,291701
34968,234966
13178,213176
46492,246490
22495,222493
61144,261142
78777,278775
21354,221352
33477,233475
45729,245727
60593,260591
69892,269890
64329,264327
50579,250577
86992,286990
71790,271788
38591,238589
16917,216915
44102,244100
62571,262569
53431,253429
96561,296559
20317,220315
46955,246953
52647,252645
65935,265933
37417,237415
31466,231464
70113,270111
47429,247427
64586,264584
59224,259222
53946,253944
43572,243570
28675,228673
67021,267019
53313,253311
64892,264890
22938,222936
81240,281238
79108,279106
72010,272008
93302,293300
64044,264042
98792,298790
31606,231604
76013,276011
10823,210821
48083,248081
17636,217634
31110,231108
47105,247103
59518,259516
75676,275674
50183,250181
32932,232930
87748,287746
98816,298814
55396,255394
81076,281074
77701,277699
75519,275517
56651,256649
51167,251165
15741,215739
22325,222323
56392,256390
68063,268061
27828,227826
56105,256103
34709,234707
54120,254118
31490,231488
48841,248839
75303,275301
59445,259443
27928,227926
34548,234546
71852,271850
28678,228676
10442,210440
57017,257015
34809,234807
23341,223339
65572,265570
52472,252470
67140,267138
15077,215075
22477,222475
90140,290138
61354,261352
13708,213706
57692,257690
29073,229071
21985,221983
17902,217900
47386,247384
83794,283792
74431,274429
32930,232928
16010,216008
35294,235292
88854,288852
53754,253752
66245,266243
88278,288276
84760,284758
63671,263669
27440,227438
73018,273016
40064,240062
24837,224835
25894,225892
76716,276714
17175,217173
63340,263338
69621,269619
33846,233844
21161,221159
21365,221363
58657,258655
48222,248220
28526,228524
16813,216811
16522,216520
47066,247064
79153,279151
37210,237208
75989,275987
59310,259308
85487,285485
37224,237222
79550,279548
40920,240918
90929,290927
10047,210045
29443,229441
93120,293118
72790,272788
54913,254911
43962,243960
46219,246217
81806,281804
22088,222086
90187,290185
90607,290605
49894,249892
25478,225476
55180,255178
57629,257627
81077,281075
84673,284671
12794,212792
39073,239071
13294,213292
15560,215558
24746,224744
43730,243728
73985,273983
33775,233773
74890,274888
45535,245533
24538,224536
63703,263701
61083,261081
59118,259116
19704,219702
55063,255061
64995,264993
47111,247109
94541,294539
92200,292198
66891,266889
59990,259988
27489,227487
80385,280383
41302,241300
80044,280042
57587,257585
42829,242827
62474,262472
63618,263616
40760,240758
94096,294094
83507,283505
84061,284059
78098,278096
19968,219966
81356,281354
34923,234921
66397,266395
26666,226664
52356,252354
78646,278644
88868,288866
88504,288502
71190,271188
36151,236149
67808,267806
57550,257548
57204,257202
19195,219193
52166,252164
39276,239274
93969,293967
46143,246141
43733,243731
83958,283956
43223,243221
14673,214671
16701,216699
19611,219609
36403,236401
73513,273511
80051,280049
71969,271967
60407,260405
11048,211046
12882,212880
74325,274323
20791,220789
19508,219506
86907,286905
81461,281459
99209,299207
18599,218597
93801,293799
82431,282429
13340,213338
55704,255702
54829,254827
50095,250093
93276,293274
59980,259978
66459,266457
32442,232440
67212,267210
27734,227732
46070,246068
50407,250405
33226,233224
91432,291430
22908,222906
35690,235688
94614,294612
78479,278477
99597,299595
11522,211520
21240,221238
32860,232858
97214,297212
29834,229832
69914,269912
93896,293894
49800,249798
15673,215671
64745,264743
90486,290484
94452,294450
45147,245145
71936,271934
10712,210710
59049,259047
76079,276077
77138,277136
33780,233778
90360,290358
60378,260376
88898,288896
69290,269288
53443,253441
57055,257053
80933,280931
21239,221237
27551,227549
25860,225858
92724,292722
18975,218973
24997,224995
94481,294479
17011,217009
38025,238023
18290,218288
15195,215193
90540,290538
36685,236683
66480,266478
24741,224739
87565,287563
62528,262526
78405,278403
13600,213598
19087,219085
32946,232944
41966,241964
39196,239194
52737,252735
67405,267403
59617,259615
71369,271367
75117,275115
52567,252565
80235,280233
67100,267098
90327,290325
70998,270996
65085,265083
28855,228853
59743,259741
99719,299717
48574,248572
32573,232571
23898,223896
23420,223418
14944,214942
96725,296723
73660,273658
63668,263666
94660,294658
88032,288030
95610,295608
14516,214514
86057,286055
79595,279593
93278,293276
88356,288354
75885,275883
95126,295124
76950,276948
28742,228740
22722,222720
17015,217013
11957,211955
38474,238472
64572,264570
36308,236306
40949,240947
92438,292436
36158,236156
63715,263713
34826,234824
35208,235206
78598,278596
49672,249670
30160,230158
16793,216791
13366,213364
28671,228669
64017,264015
26225,226223
54416,254414
64949,264947
27945,227943
52025,252023
88954,288952
16632,216630
11265,211263
31034,231032
92020,292018
21408,221406
26213,226211
49091,249089
23744,223742
13010,213008
84744,284742
27491,227489
57487,257485
26472,226470
20819,220817
56511,256509
22793,222791
95083,295081
17381,217379
44450,244448
75957,275955
40622,240620
89516,289514
55082,255080
81519,281517
79321,279319
10710,210708
55968,255966
79819,279817
37717,237715
75264,275262
60721,260719
26848,226846
68447,268445
70205,270203
49185,249183
10479,210477
65393,265391
27877,227875
95485,295483
24536,224534
68749,268747
51158,251156
94530,294528
83215,283213
65231,265229
17245,217243
75146,275144
30690,230688
68469,268467
69125,269123
14412,214410
37852,237850
25416,225414
20992,220990
58635,258633
84045,284043
63006,263004
56348,256346
72325,272323
63919,263917
69834,269832
10580,210578
21967,221965
45316,245314
77687,277685
19550,219548
19333,219331
92316,292314
26278,226276
39076,239074
28725,228723
20987,220985
43103,243101
48645,248643
45457,245455
98823,298821
40028,240026
15708,215706
37233,237231
43786,243784
34437,234435
25993,225991
53482,253480
31797,231795
77754,277752
16812,216810
19610,219608
90447,290445
93498,293496
96609,296607
17408,217406
57883,257881
79428,279426
10711,210709
71246,271244
54450,254448
12871,212869
67684,267682
11951,211949
78841,278839
56995,256993
32843,232841
69511,269509
81386,281384
21594,221592
66072,266070
52385,252383
79986,279984
61693,261691
89650,289648
20205,220203
70292,270290
22329,222327
71549,271547
53133,253131
18026,218024
53275,253273
87209,287207
60971,260969
55268,255266
20530,220528
44675,244673
25664,225662
29088,229086
13226,213224
19034,219032
69656,269654
71527,271525
39908,239906
40660,240658
36835,236833
29800,229798
51307,251305
83071,283069
79625,279623
64364,264362
54015,254013
64127,264125
63057,263055
37097,237095
55852,255850
67279,267277
68200,268198
47979,247977
25537,225535
30245,230243
82995,282993
99193,299191
15666,215664
26080,226078
87326,287324
35003,235001
63606,263604
82002,282000
68260,268258
72967,272965
45462,245460
57364,257362
28553,228551
81548,281546
76735,276733
61722,261720
48211,248209
64828,264826
78811,278809
29230,229228
75172,275170
38294,238292
31948,231946
30514,230512
81610,281608
28229,228227
34075,234073
24491,224489
95258,295256
52123,252121
22944,222942
80451,280449
87044,287042
48556,248554
38874,238872
80966,280964
70020,270018
92200,292198
80456,280454
99879,299877
76594,276592
90644,290642
76803,276801
16151,216149
35017,235015
40358,240356
10963,210961
80125,280123
37166,237164
95653,295651
10954,210952
28999,228997
58584,258582
89724,289722
51678,251676
74862,274860
71768,271766
30816,230814
54398,254396
75412,275410
96503,296501
11105,211103
43736,243734
25912,225910
48043,248041
89180,289178
45770,245768
38448,238446
86633,286631
62949,262947
53455,253453
92355,292353
69544,269542
63229,263227
55917,255915
17998,217996
25105,225103
82292,282290
89294,289292
13243,213241
83117,283115
75706,275704
95514,295512
55075,255073
12157,212155
31356,231354
79297,279295
54540,254538
10393,210391
90610,290608
19866,219864
69615,269613
31612,231610
49313,249311
32996,232994
96565,296563
27948,227946
28956,228954
25231,225229
80686,280684
22377,222375
67817,267815
62757,262755
36342,236340
22099,222097
20337,220335
21391,221389
30776,230774
93250,293248
14095,214093
10414,210412
53022,253020
12901,212899
35585,235583
32062,232060
96300,296298
85554,285552
69195,269193
49591,249589
20044,220042
70268,270266
82225,282223
65351,265349
74432,274430
20039,220037
87563,287561
79815,279813
53236,253234
59885,259883
87198,287196
25926,225924
75401,275399
20837,220835
43776,243774
25533,225531
23851,223849
23294,223292
25039,225037
53130,253128
17412,217410
75326,275324
34891,234889
56411,256409
21274,221272
16135,216133
19138,219136
27276,227274
68427,268425
45372,245370
62617,262615
67836,267834
28765,228763
40805,240803
70354,270352
68386,268384
99019,299017
56248,256246
11266,211264
96679,296677
78520,278518
41509,241507
66780,266778
27815,227813
78926,278924
66718,266716
17010,217008
64773,264771
80430,280428
84096,284094
37517,237515
45162,245160
39606,239604
49526,249524
94838,294836
89343,289341
44221,244219
76448,276446
61269,261267
67388,267386
49348,249346
53428,253426
71552,271550
55894,255892
72036,272034
83660,283658
27574,227572
38129,238127
11872,211870
38331,238329
25231,225229
40713,240711
72398,272396
38959,238957
79553,279551
26346,226344
57067,257065
14962,214960
54180,254178
41623,241621
50772,250770
21105,221103
98971,298969
21012,221010
31568,231566
25704,225702
76123,276121
23186,223184
47196,247194
12851,212849
17946,217944
77228,277226
33702,233700
93327,293325
57387,257385
95202,295200
31341,231339
15995,215993
95020,295018
26177,226175
48102,248100
13906,213904
50022,250020
69014,269012
85948,285946
63014,263012
62134,262132
23361,223359
45591,245589
68106,268104
60961,260959
76137,276135
51439,251437
15416,215414
39814,239812
90317,290315
72378,272376
56197,256195
73673,273671
72778,272776
64979,264977
77538,277536
21708,221706
38496,238494
61404,261402
77065,277063
32091,232089
80045,280043
16232,216230
70190,270188
56902,256900
95558,295556
84195,284193
66929,266927
16625,216623
32301,232299
34673,234671
32110,232108
13196,213194
36066,236064
67427,267425
32709,232707
73752,273750
14377,214375
46008,246006
17994,217992
27117,227115
92138,292136
65158,265156
45458,245456
83264,283262
51705,251703
21865,221863
65093,265091
52559,252557
73785,273783
85832,285830
83717,283715
55423,255421
48322,248320
72909,272907
23402,223400
54689,254687
37001,236999
68913,268911
32939,232937
34527,234525
44111,244109
75472,275470
42076,242074
13870,213868
15495,215493
75973,275971
31566,231564
38997,238995
79038,279036
70672,270670
41060,241058
76550,276548
67732,267730
97291,297289
53087,253085
44512,244510
47073,247071
45256,245254
72610,272608
59205,259203
71651,271649
87963,287961
56142,256140
11919,211917
63986,263984
29417,229415
96876,296874
99762,299760
44965,244963
65659,265657
83007,283005
59588,259586
67901,267899
31336,231334
35670,235668
61591,261589
40732,240730
81876,281874
89913,289911
72580,272578
11171,211169
83408,283406
58098,258096
90273,290271
31306,231304
54974,254972
15667,215665
85008,285006
95105,295103
19602,219600
24278,224276
98547,298545
64895,264893
55136,255134
31159,231157
81863,281861
15726,215724
62073,262071
45399,245397
76663,276661
73836,273834
66224,266222
82630,282628
68418,268416
98772,298770
71321,271319
49365,249363
84269,284267
18803,218801
32216,232214
67789,267787
62818,262816
79226,279224
52390,252388
13924,213922
50311,250309
79079,279077
34959,234957
83845,283843
65344,265342
61657,261655
65291,265289
93137,293135
19359,219357
13901,213899
42893,242891
37614,237612
68108,268106
15022,215020
99594,299592
30136,230134
68509,268507
99588,299586
17813,217811
92344,292342
97714,297712
26292,226290
31083,231081
87319,287317
58990,258988
53695,253693
66341,266339
17953,217951
49044,249042
74208,274206
42328,242326
30628,230626
69974,269972
23965,223963
80930,280928
82437,282435
76414,276412
69268,269266
78350,278348
33363,233361
61104,261102
19699,219697
43320,243318
17826,217824
48129,248127
77911,277909
86570,286568
61533,261531
47910,247908
38294,238292
28507,228505
89045,289043
82882,282880
23666,223664
54164,254162
22861,222859
23038,223036
39862,239860
87703,287701
77310,277308
31897,231895
72281,272279
85392,285390
11813,211811
78873,278871
47435,247433
90373,290371
37043,237041
89358,289356
16591,216589
74927,274925
22944,222942
71040,271038
87144,287142
76536,276534
23851,223849
67757,267755
39823,239821
43362,243360
25966,225964
75300,275298
91629,291627
21873,221871
72552,272550
69108,269106
84527,284525
38816,238814
64524,264522
33332,233330
42934,242932
15906,215904
51245,251243
25260,225258
96205,296203
70292,270290
35769,235767
21146,221144
10276,210274
66284,266282
60429,260427
17266,217264
88704,288702
83688,283686
56263,256261
10759,210757
30144,230142
55075,255073
14201,214199
51098,251096
39980,239978
20178,220176
36029,236027
87619,287617
84455,284453
60276,260274
93111,293109
49499,249497
54770,254768
54103,254101
29295,229293
14767,214765
20089,220087
22556,222554
89083,289081
20919,220917
42183,242181
37992,237990
91507,291505
32546,232544
51097,251095
18146,218144
27509,227507
11874,211872
72334,272332
54298,254296
95028,295026
90719,290717
57520,257518
63193,263191
18648,218646
51575,251573
92307,292305
19626,219624
21489,221487
14229,214227
38184,238182
53295,253293
51029,251027
20547,220545
20104,220102
75356,275354
75880,275878
96613,296611
53094,253092
52658,252656
45568,245566
60209,260207
49369,249367
72154,272152
98795,298793
72708,272706
76726,276724
58397,258395
32845,232843
97094,297092
95031,295029
92174,292172
88468,288466
47634,247632
64162,264160
31966,231964
87948,287946
21712,221710
