x,y
29371,229369
34833,234831
58690,258688
32997,232995
99459,299457
88593,288591
81746,281744
21239,221237
87157,287155
27028,227026
59816,259814
84497,284495
43128,243126
59226,259224
14568,214566
36328,236326
40306,240304
25427,225425
10552,210550
79885,279883
84055,284053
19778,219776
19059,219057
75831,275829
70799,270797
98068,298066
55318,255316
84755,284753
80846,280844
79806,279804
45543,245541
32482,232480
16380,216378
24247,224245
72398,272396
84194,284192
22926,222924
94442,294440
43412,243410
67490,267488
19140,219138
93080,293078
44863,244861
54684,254682
29643,229641
84189,284187
63799,263797
29635,229633
90613,290611
58362,258360
79187,279185
24779,224777
89362,289360
39280,239278
25808,225806
93641,293639
16109,216107
12132,212130
64652,264650
90452,290450
34938,234936
39514,239512
55128,255126
33483,233481
95628,295626
44068,244066
78258,278256
58165,258163
97876,297874
22205,222203
60141,260139
91315,291313
96921,296919
52336,252334
93915,293913
79636,279634
46735,246733
17755,217753
28017,228015
48464,248462
98188,298186
44143,244141
97566,297564
32528,232526
39932,239930
22891,222889
86964,286962
41626,241624
91336,291334
11706,211704
66742,266740
46623,246621
30350,230348
88552,288550
38517,238515
86311,286309
41079,241077
21610,221608
71913,271911
77861,277859
66104,266102
17025,217023
64223,264221
63962,263960
71773,271771
24929,224927
50268,250266
65329,265327
28674,228672
28157,228155
64700,264698
59960,259958
88118,288116
20894,220892
75889,275887
28525,228523
22516,222514
69167,269165
43780,243778
38835,238833
11024,211022
57573,257571
79287,279285
39714,239712
49310,249308
87618,287616
96989,296987
77484,277482
97685,297683
91985,291983
98266,298264
44103,244101
88192,288190
53395,253393
53435,253433
88565,288563
81107,281105
56632,256630
99875,299873
67561,267559
66310,266308
51360,251358
74322,274320
33773,233771
22756,222754
99297,299295
34484,234482
60128,260126
98258,298256
44462,244460
89789,289787
97988,297986
17813,217811
85380,285378
21092,221090
97607,297605
73796,273794
73884,273882
32046,232044
52125,252123
59216,259214
20377,220375
36496,236494
16606,216604
83425,283423
74029,274027
77155,277153
13927,213925
96176,296174
57736,257734
13028,213026
49185,249183
82152,282150
22943,222941
52215,252213
32960,232958
15595,215593
61089,261087
18483,218481
42327,242325
44210,244208
25078,225076
33447,233445
13294,213292
89940,289938
38743,238741
75196,275194
56354,256352
96809,296807
24053,224051
75874,275872
56743,256741
67449,267447
50565,250563
77267,277265
57091,257089
22495,222493
19333,219331
88414,288412
37819,237817
17938,217936
29526,229524
54403,254401
16236,216234
59273,259271
82008,282006
11484,211482
45343,245341
36729,236727
91737,291735
67328,267326
71391,271389
18507,218505
78506,278504
47809,247807
99948,299946
89372,289370
61204,261202
19745,219743
95731,295729
73320,273318
48705,248703
87540,287538
84992,284990
99827,299825
50823,250821
73657,273655
92852,292850
23597,223595
88855,288853
11702,211700
99055,299053
96562,296560
38093,238091
62648,262646
91113,291111
85124,285122
68603,268601
91784,291782
73128,273126
64991,264989
35462,235460
92473,292471
61373,261371
87975,287973
17446,217444
45837,245835
81920,281918
60523,260521
80048,280046
19461,219459
85979,285977
98506,298504
34708,234706
27041,227039
50318,250316
80774,280772
27346,227344
21341,221339
73079,273077
17044,217042
35099,235097
65144,265142
89347,289345
40205,240203
85176,285174
17203,217201
53233,253231
93453,293451
71802,271800
28454,228452
36747,236745
48119,248117
22076,222074
69055,269053
49877,249875
40616,240614
17990,217988
86555,286553
70399,270397
77836,277834
75788,275786
48450,248448
30561,230559
23080,223078
65718,265716
34319,234317
94213,294211
93466,293464
31405,231403
38142,238140
32029,232027
32779,232777
26321,226319
23637,223635
98216,298214
31247,231245
48011,248009
72571,272569
13944,213942
95013,295011
70272,270270
60135,260133
32668,232666
48300,248298
18879,218877
39220,239218
78618,278616
30615,230613
66411,266409
68724,268722
96264,296262
20981,220979
70784,270782
24163,224161
59457,259455
27709,227707
89756,289754
76134,276132
45020,245018
49597,249595
38025,238023
79661,279659
15305,215303
13929,213927
31283,231281
17967,217965
84224,284222
58592,258590
35174,235172
78859,278857
33838,233836
26062,226060
16069,216067
25515,225513
74032,274030
30495,230493
27331,227329
12069,212067
26942,226940
44348,244346
74275,274273
39055,239053
62251,262249
21857,221855
21115,221113
97798,297796
10786,210784
94283,294281
87500,287498
91825,291823
61997,261995
38712,238710
44960,244958
47625,247623
13010,213008
23967,223965
13397,213395
32969,232967
59175,259173
33020,233018
99499,299497
18947,218945
27192,227190
70522,270520
29663,229661
80691,280689
93938,293936
57882,257880
26270,226268
72512,272510
37561,237559
21223,221221
41843,241841
99768,299766
72389,272387
26018,226016
70795,270793
19115,219113
42776,242774
97412,297410
11101,211099
54225,254223
51223,251221
12224,212222
95096,295094
60621,260619
27441,227439
82839,282837
65235,265233
87855,287853
13137,213135
80740,280738
59935,259933
58552,258550
25855,225853
41876,241874
35308,235306
86128,286126
97439,297437
43085,243083
52225,252223
55235,255233
16048,216046
61347,261345
82541,282539
21185,221183
13762,213760
16223,216221
12957,212955
76481,276479
89396,289394
89287,289285
26457,226455
22744,222742
77678,277676
30392,230390
17656,217654
32179,232177
96473,296471
99489,299487
83713,283711
94675,294673
54049,254047
69773,269771
31238,231236
13275,213273
75530,275528
59426,259424
53143,253141
30823,230821
75213,275211
27749,227747
73524,273522
49055,249053
68766,268764
32849,232847
47496,247494
70506,270504
51700,251698
78469,278467
17679,217677
58254,258252
21103,221101
37058,237056
90074,290072
73101,273099
80338,280336
75316,275314
97969,297967
95997,295995
24996,224994
12470,212468
71367,271365
23617,223615
79522,279520
10058,210056
32301,232299
69177,269175
77162,277160
66903,266901
97770,297768
44124,244122
82309,282307
68493,268491
52025,252023
32737,232735
39224,239222
73722,273720
88335,288333
68293,268291
32911,232909
89004,289002
10509,210507
13491,213489
97801,297799
50560,250558
46061,246059
48881,248879
45386,245384
66340,266338
57705,257703
21688,221686
50693,250691
78007,278005
27987,227985
41822,241820
34246,234244
24090,224088
26337,226335
48352,248350
66231,266229
36090,236088
55681,255679
19780,219778
86296,286294
38799,238797
59436,259434
76287,276285
72171,272169
52681,252679
17530,217528
86914,286912
53853,253851
81287,281285
22031,222029
42921,242919
57089,257087
26392,226390
57549,257547
96170,296168
46392,246390
94666,294664
28826,228824
51455,251453
52376,252374
35575,235573
59031,259029
30133,230131
34788,234786
55578,255576
85165,285163
53978,253976
67628,267626
42848,242846
66778,266776
54229,254227
15399,215397
18549,218547
17042,217040
79213,279211
41904,241902
39190,239188
73320,273318
61374,261372
70290,270288
88278,288276
20749,220747
51166,251164
91137,291135
26692,226690
96502,296500
37557,237555
52988,252986
45631,245629
12229,212227
90100,290098
56710,256708
85562,285560
47653,247651
19247,219245
44772,244770
38049,238047
32771,232769
47810,247808
83556,283554
64656,264654
51005,251003
77750,277748
54180,254178
92091,292089
43827,243825
60209,260207
50202,250200
54853,254851
93212,293210
32791,232789
50752,250750
15301,215299
71576,271574
68379,268377
45459,245457
38878,238876
18942,218940
40162,240160
53900,253898
50163,250161
51584,251582
62541,262539
39861,239859
63711,263709
15017,215015
97084,297082
31560,231558
45958,245956
78931,278929
34766,234764
19913,219911
62064,262062
11739,211737
56806,256804
22072,222070
66467,266465
99849,299847
85924,285922
11071,211069
59672,259670
76123,276121
86545,286543
50955,250953
94681,294679
87642,287640
23970,223968
37333,237331
29496,229494
56689,256687
68040,268038
71006,271004
23979,223977
27386,227384
95093,295091
59322,259320
78904,278902
46673,246671
37421,237419
63376,263374
26511,226509
68597,268595
76050,276048
27209,227207
55126,255124
73218,273216
55088,255086
97277,297275
32741,232739
33222,233220
84552,284550
15792,215790
26633,226631
67122,267120
49745,249743
96899,296897
20173,220171
14346,214344
42902,242900
76842,276840
49416,249414
52796,252794
95978,295976
39839,239837
98959,298957
77406,277404
24278,224276
27863,227861
91586,291584
50205,250203
15021,215019
78047,278045
66913,266911
12047,212045
38102,238100
33321,233319
29304,229302
86180,286178
14707,214705
25708,225706
82148,282146
98311,298309
81218,281216
25087,225085
57574,257572
53700,253698
77357,277355
30238,230236
44498,244496
58546,258544
60839,260837
26817,226815
83279,283277
52464,252462
46846,246844
64173,264171
39911,239909
88684,288682
18758,218756
19761,219759
43294,243292
82429,282427
74941,274939
68166,268164
29031,229029
54391,254389
99508,299506
71944,271942
40006,240004
28796,228794
36068,236066
11243,211241
47534,247532
62804,262802
43019,243017
43438,243436
48992,248990
30199,230197
27573,227571
22827,222825
41072,241070
57544,257542
19235,219233
27609,227607
13592,213590
71698,271696
28137,228135
50222,250220
18502,218500
67314,267312
93511,293509
55845,255843
54050,254048
29241,229239
39866,239864
64688,264686
85781,285779
71523,271521
78345,278343
16251,216249
38424,238422
52160,252158
40561,240559
97735,297733
86133,286131
46453,246451
57753,257751
74873,274871
31531,231529
41090,241088
98313,298311
78516,278514
72735,272733
96823,296821
76724,276722
49264,249262
53483,253481
25978,225976
61047,261045
72833,272831
34027,234025
64240,264238
16433,216431
21496,221494
22058,222056
22188,222186
16455,216453
90776,290774
79625,279623
16640,216638
51871,251869
79113,279111
64946,264944
49258,249256
94014,294012
57783,257781
23631,223629
90643,290641
78392,278390
42948,242946
49557,249555
34383,234381
72620,272618
29978,229976
13312,213310
26724,226722
85200,285198
61034,261032
73517,273515
19826,219824
28394,228392
88896,288894
38910,238908
40373,240371
90122,290120
85148,285146
29009,229007
16114,216112
21099,221097
68353,268351
74839,274837
96133,296131
87860,287858
60686,260684
88399,288397
17730,217728
34394,234392
32817,232815
40689,240687
13345,213343
70336,270334
59891,259889
20585,220583
90455,290453
83416,283414
42541,242539
52631,252629
35835,235833
96434,296432
85085,285083
17046,217044
41837,241835
28767,228765
36825,236823
90552,290550
79122,279120
62264,262262
16327,216325
18749,218747
53058,253056
33854,233852
23662,223660
19044,219042
53863,253861
20949,220947
66678,266676
96081,296079
18524,218522
81956,281954
88976,288974
93064,293062
68634,268632
45167,245165
18446,218444
90597,290595
43671,243669
16175,216173
57175,257173
50527,250525
46151,246149
33702,233700
32409,232407
89375,289373
74296,274294
51682,251680
51448,251446
13845,213843
53897,253895
15181,215179
63720,263718
19084,219082
79640,279638
29671,229669
34405,234403
12125,212123
15239,215237
46455,246453
24029,224027
95203,295201
78832,278830
87921,287919
86837,286835
36096,236094
65004,265002
17327,217325
33722,233720
95180,295178
72950,272948
88159,288157
24045,224043
85342,285340
92030,292028
64964,264962
95915,295913
69262,269260
70885,270883
18225,218223
23877,223875
95053,295051
17973,217971
67791,267789
70656,270654
49217,249215
34679,234677
78554,278552
85492,285490
50223,250221
95233,295231
70110,270108
22127,222125
86965,286963
12765,212763
43481,243479
56975,256973
37200,237198
88653,288651
16292,216290
52423,252421
20355,220353
21596,221594
96877,296875
23397,223395
91645,291643
30325,230323
81024,281022
66153,266151
81094,281092
80953,280951
83784,283782
88796,288794
41309,241307
60327,260325
72867,272865
15834,215832
37993,237991
40201,240199
41353,241351
52654,252652
19036,219034
28068,228066
77517,277515
28079,228077
29005,229003
53045,253043
17941,217939
15591,215589
22994,222992
66495,266493
94661,294659
43610,243608
91212,291210
45346,245344
82693,282691
10988,210986
96140,296138
30829,230827
10838,210836
15952,215950
33363,233361
96821,296819
17298,217296
76559,276557
77043,277041
97667,297665
70483,270481
95393,295391
80518,280516
18490,218488
11310,211308
65332,265330
67470,267468
76486,276484
80599,280597
49836,249834
83128,283126
68258,268256
18948,218946
49715,249713
58156,258154
68679,268677
34797,234795
17637,217635
29972,229970
52222,252220
54676,254674
61778,261776
99896,299894
84259,284257
49368,249366
64988,264986
92667,292665
92222,292220
15976,215974
17734,217732
59681,259679
49492,249490
53908,253906
37984,237982
36483,236481
48615,248613
38527,238525
95035,295033
50585,250583
88598,288596
88121,288119
51387,251385
45967,245965
41549,241547
25598,225596
25785,225783
69413,269411
31583,231581
60985,260983
35513,235511
74971,274969
90831,290829
28933,228931
54914,254912
50900,250898
61631,261629
77182,277180
40961,240959
97232,297230
54280,254278
28035,228033
62224,262222
85218,285216
95124,295122
90173,290171
34271,234269
59158,259156
12719,212717
15823,215821
97692,297690
49719,249717
10599,210597
37401,237399
20157,220155
53790,253788
82506,282504
93657,293655
50724,250722
85575,285573
25363,225361
38446,238444
44077,244075
91974,291972
67436,267434
24215,224213
34973,234971
46860,246858
44380,244378
39164,239162
22460,222458
16811,216809
39166,239164
16249,216247
96037,296035
67711,267709
72461,272459
25361,225359
88789,288787
37334,237332
65675,265673
49490,249488
68827,268825
11981,211979
10706,210704
41926,241924
67840,267838
48270,248268
86849,286847
67095,267093
75443,275441
97630,297628
53839,253837
46543,246541
98495,298493
81671,281669
66195,266193
47763,247761
87053,287051
56022,256020
15078,215076
78676,278674
99738,299736
97749,297747
83746,283744
89979,289977
44459,244457
85258,285256
46922,246920
86021,286019
72729,272727
50226,250224
98712,298710
94634,294632
36433,236431
59165,259163
90795,290793
98258,298256
86493,286491
78545,278543
45212,245210
71820,271818
63199,263197
71087,271085
49988,249986
39689,239687
73506,273504
15308,215306
83798,283796
20134,220132
62488,262486
39361,239359
70443,270441
29105,229103
49594,249592
78669,278667
59227,259225
11701,211699
94936,294934
75228,275226
24992,224990
36602,236600
85455,285453
20887,220885
10591,210589
66353,266351
14854,214852
95894,295892
78808,278806
52176,252174
27143,227141
19139,219137
19928,219926
85680,285678
75264,275262
24100,224098
96657,296655
15681,215679
24485,224483
93572,293570
91902,291900
19968,219966
21023,221021
80659,280657
38114,238112
42382,242380
45106,245104
61351,261349
98596,298594
79245,279243
50839,250837
13249,213247
44256,244254
29161,229159
89286,289284
46713,246711
35919,235917
57207,257205
14041,214039
13367,213365
20128,220126
92308,292306
66131,266129
90646,290644
29138,229136
94455,294453
34258,234256
73498,273496
59528,259526
56046,256044
52401,252399
15096,215094
76073,276071
68627,268625
74054,274052
88228,288226
44605,244603
98893,298891
76479,276477
87239,287237
10181,210179
22696,222694
31787,231785
65882,265880
14537,214535
96299,296297
14093,214091
14465,214463
40406,240404
71323,271321
39194,239192
16555,216553
93050,293048
16130,216128
46818,246816
39875,239873
51360,251358
68098,268096
81426,281424
75295,275293
73149,273147
11909,211907
19479,219477
52569,252567
62393,262391
99153,299151
33314,233312
33695,233693
86846,286844
77043,277041
43585,243583
47803,247801
45951,245949
77957,277955
73746,273744
74281,274279
68354,268352
59166,259164
25859,225857
90717,290715
10930,210928
10896,210894
30219,230217
55252,255250
73569,273567
91981,291979
62475,262473
93490,293488
38416,238414
13039,213037
68225,268223
38670,238668
10172,210170
70129,270127
70862,270860
47502,247500
59579,259577
34495,234493
14966,214964
51486,251484
33805,233803
46262,246260
91421,291419
51896,251894
83918,283916
54579,254577
50562,250560
91447,291445
32449,232447
50569,250567
63542,263540
17398,217396
90245,290243
85520,285518
61520,261518
27764,227762
47166,247164
62259,262257
31894,231892
38419,238417
69119,269117
31291,231289
52878,252876
27477,227475
70551,270549
65815,265813
65281,265279
48434,248432
71191,271189
53840,253838
85926,285924
37656,237654
29101,229099
11056,211054
82660,282658
60119,260117
66021,266019
66063,266061
10035,210033
61176,261174
43677,243675
58499,258497
43548,243546
94543,294541
58180,258178
10397,210395
54762,254760
30754,230752
76119,276117
69246,269244
55971,255969
86071,286069
61274,261272
75095,275093
79283,279281
40210,240208
81975,281973
24347,224345
79095,279093
84924,284922
23632,223630
10812,210810
22916,222914
81540,281538
79958,279956
47355,247353
32884,232882
21882,221880
34507,234505
29896,229894
67087,267085
59806,259804
80445,280443
64241,264239
48328,248326
30067,230065
98537,298535
89763,289761
78417,278415
29523,229521
66781,266779
88535,288533
85078,285076
80494,280492
66773,266771
27791,227789
68885,268883
31291,231289
60119,260117
82103,282101
66829,266827
62114,262112
88360,288358
46791,246789
97374,297372
15935,215933
53054,253052
73640,273638
73797,273795
19340,219338
50362,250360
91080,291078
33220,233218
40278,240276
64795,264793
65693,265691
31956,231954
97927,297925
16716,216714
61342,261340
82539,282537
29796,229794
85719,285717
16788,216786
23000,222998
71398,271396
60127,260125
36188,236186
36616,236614
63098,263096
46839,246837
24947,224945
24953,224951
62644,262642
85318,285316
90370,290368
65726,265724
27317,227315
91233,291231
83494,283492
33724,233722
26478,226476
84457,284455
76741,276739
88406,288404
64870,264868
44741,244739
14604,214602
39952,239950
98319,298317
46343,246341
90442,290440
77225,277223
60263,260261
85520,285518
21503,221501
98969,298967
17851,217849
50364,250362
31166,231164
62651,262649
79912,279910
26815,226813
25025,225023
71937,271935
97705,297703
90792,290790
29689,229687
65942,265940
41229,241227
56553,256551
13930,213928
75227,275225
73354,273352
86675,286673
61303,261301
80865,280863
31554,231552
47049,247047
64836,264834
46639,246637
72777,272775
25111,225109
77210,277208
58607,258605
58639,258637
67419,267417
75963,275961
27351,227349
12129,212127
57397,257395
83376,283374
59940,259938
29992,229990
97741,297739
38857,238855
12607,212605
56621,256619
24083,224081
55486,255484
38479,238477
52907,252905
22127,222125
65433,265431
67442,267440
82825,282823
67368,267366
77337,277335
63716,263714
53905,253903
61234,261232
57337,257335
26486,226484
80079,280077
59177,259175
60309,260307
44111,244109
25032,225030
31930,231928
58657,258655
70625,270623
58476,258474
33195,233193
59953,259951
88568,288566
48062,248060
67152,267150
90885,290883
70026,270024
26627,226625
12798,212796
85203,285201
91879,291877
36392,236390
75021,275019
39266,239264
95603,295601
46616,246614
50066,250064
99096,299094
45883,245881
78881,278879
14694,214692
13674,213672
70251,270249
29670,229668
82934,282932
13999,213997
48704,248702
86955,286953
84934,284932
66991,266989
18293,218291
26995,226993
44297,244295
88412,288410
75375,275373
85864,285862
93079,293077
95933,295931
24757,224755
99168,299166
32007,232005
71430,271428
96601,296599
95589,295587
90292,290290
92228,292226
67027,267025
70786,270784
50170,250168
63723,263721
58839,258837
15245,215243
17158,217156
69160,269158
44494,244492
44151,244149
55018,255016
74399,274397
42649,242647
50992,250990
30881,230879
53688,253686
26396,226394
41265,241263
83079,283077
67849,267847
94679,294677
49415,249413
71044,271042
89864,289862
36882,236880
14555,214553
27609,227607
22423,222421
40027,240025
66175,266173
51861,251859
40503,240501
43950,243948
25396,225394
45677,245675
18301,218299
83504,283502
45953,245951
49028,249026
66783,266781
92442,292440
58800,258798
71931,271929
49682,249680
66581,266579
16582,216580
18585,218583
15648,215646
22680,222678
95387,295385
27336,227334
56444,256442
85541,285539
80867,280865
43169,243167
65404,265402
82202,282200
17256,217254
80205,280203
34456,234454
30913,230911
33064,233062
27213,227211
31643,231641
77997,277995
23842,223840
97734,297732
13850,213848
63969,263967
18283,218281
10593,210591
37808,237806
14436,214434
79106,279104
60026,260024
25408,225406
38007,238005
96750,296748
15747,215745
34162,234160
32697,232695
27554,227552
12711,212709
23844,223842
82264,282262
57259,257257
34405,234403
48434,248432
96108,296106
11115,211113
62800,262798
13352,213350
60058,260056
15135,215133
74708,274706
78747,278745
96102,296100
29775,229773
89523,289521
29364,229362
31317,231315
31504,231502
94310,294308
89459,289457
32656,232654
40273,240271
60864,260862
74075,274073
76051,276049
38486,238484
47602,247600
81576,281574
30382,230380
53921,253919
11138,211136
41902,241900
48513,248511
64992,264990
89256,289254
77158,277156
25549,225547
60155,260153
27056,227054
81609,281607
57105,257103
91266,291264
79572,279570
83879,283877
13976,213974
40074,240072
45437,245435
33752,233750
69944,269942
80157,280155
91742,291740
27826,227824
42876,242874
66566,266564
47722,247720
33544,233542
38478,238476
71983,271981
80980,280978
88230,288228
25100,225098
29842,229840
60511,260509
32816,232814
57319,257317
37766,237764
85613,285611
85002,285000
36250,236248
34608,234606
85556,285554
66430,266428
32000,231998
34439,234437
40777,240775
68069,268067
51982,251980
72249,272247
13879,213877
76250,276248
41435,241433
24034,224032
21845,221843
45996,245994
98313,298311
95188,295186
95455,295453
14766,214764
58575,258573
55770,255768
74131,274129
85285,285283
14841,214839
85435,285433
64261,264259
32774,232772
72746,272744
54117,254115
78165,278163
87210,287208
55856,255854
97986,297984
50944,250942
86242,286240
38591,238589
46608,246606
28643,228641
94504,294502
25478,225476
93540,293538
86099,286097
23945,223943
60094,260092
68809,268807
16142,216140
94844,294842
77019,277017
23464,223462
36262,236260
80541,280539
68424,268422
54806,254804
67351,267349
33780,233778
91749,291747
98134,298132
78388,278386
48718,248716
20988,220986
79196,279194
40354,240352
79766,279764
48659,248657
21177,221175
22844,222842
49465,249463
97533,297531
92725,292723
60769,260767
64686,264684
62362,262360
50760,250758
93018,293016
14165,214163
22556,222554
73367,273365
15752,215750
80792,280790
52241,252239
72893,272891
39962,239960
28567,228565
90604,290602
33489,233487
83746,283744
86803,286801
36044,236042
62901,262899
34755,234753
83227,283225
10541,210539
25600,225598
48998,248996
22168,222166
72305,272303
93412,293410
25499,225497
92126,292124
48582,248580
12536,212534
51486,251484
94816,294814
35360,235358
16222,216220
50863,250861
77842,277840
88855,288853
86074,286072
97011,297009
80754,280752
33524,233522
55285,255283
80363,280361
46316,246314
71400,271398
48035,248033
14564,214562
51143,251141
26353,226351
35492,235490
78240,278238
70391,270389
48736,248734
45448,245446
12878,212876
85840,285838
41665,241663
61641,261639
37659,237657
23429,223427
92294,292292
20570,220568
52528,252526
52421,252419
65093,265091
12665,212663
85423,285421
17446,217444
50498,250496
66007,266005
27833,227831
91107,291105
67341,267339
94906,294904
90374,290372
59107,259105
50379,250377
24850,224848
27225,227223
23171,223169
70340,270338
56981,256979
63270,263268
44015,244013
30720,230718
47142,247140
58664,258662
92054,292052
37432,237430
35381,235379
68200,268198
82179,282177
54441,254439
26102,226100
15926,215924
29614,229612
33139,233137
10245,210243
44190,244188
59527,259525
59378,259376
87117,287115
38476,238474
42708,242706
99311,299309
65040,265038
35304,235302
97160,297158
33364,233362
63105,263103
34654,234652
72322,272320
44216,244214
19730,219728
59110,259108
63744,263742
14775,214773
67627,267625
36582,236580
85474,285472
70082,270080
37373,237371
29963,229961
86025,286023
56662,256660
68800,268798
16504,216502
70814,270812
17974,217972
92886,292884
48807,248805
73443,273441
81199,281197
17771,217769
91000,290998
36575,236573
72824,272822
58325,258323
79552,279550
88778,288776
75386,275384
56267,256265
77584,277582
10090,210088
87163,287161
63105,263103
43862,243860
84266,284264
71318,271316
71544,271542
74360,274358
64687,264685
10190,210188
88858,288856
90700,290698
66589,266587
23623,223621
16254,216252
50583,250581
93166,293164
16024,216022
87436,287434
31579,231577
47804,247802
77679,277677
66064,266062
13041,213039
63675,263673
32984,232982
18806,218804
14610,214608
20057,220055
43747,243745
69833,269831
41487,241485
44522,244520
98660,298658
59654,259652
49238,249236
62537,262535
40196,240194
53277,253275
12372,212370
99515,299513
63933,263931
52981,252979
25498,225496
94778,294776
92789,292787
16383,216381
90057,290055
85665,285663
82492,282490
84496,284494
67622,267620
70880,270878
30622,230620
12236,212234
70867,270865
57354,257352
14692,214690
50407,250405
58108,258106
46063,246061
79095,279093
42209,242207
77838,277836
89304,289302
63482,263480
61912,261910
49156,249154
96675,296673
94888,294886
68794,268792
65480,265478
11750,211748
22292,222290
50898,250896
27449,227447
29555,229553
30249,230247
26484,226482
95931,295929
96374,296372
25955,225953
92387,292385
99580,299578
92494,292492
13661,213659
90997,290995
50328,250326
25111,225109
14850,214848
17452,217450
18583,218581
24771,224769
70346,270344
79387,279385
44890,244888
99032,299030
53728,253726
72527,272525
29883,229881
43905,243903
94651,294649
30103,230101
19333,219331
41970,241968
44128,244126
96800,296798
35385,235383
57060,257058
78909,278907
55805,255803
60403,260401
67715,267713
46272,246270
28546,228544
99133,299131
86549,286547
44562,244560
19970,219968
36646,236644
12165,212163
68082,268080
56771,256769
33648,233646
80289,280287
77646,277644
21060,221058
12090,212088
91718,291716
38773,238771
82549,282547
70947,270945
75023,275021
56544,256542
20130,220128
69722,269720
31126,231124
45663,245661
60272,260270
96616,296614
38066,238064
38308,238306
30750,230748
60692,260690
80629,280627
27358,227356
50073,250071
32325,232323
67786,267784
91115,291113
63232,263230
24498,224496
62344,262342
14207,214205
12576,212574
97909,297907
15122,215120
11299,211297
93222,293220
93356,293354
57460,257458
39973,239971
53989,253987
13531,213529
83856,283854
68127,268125
52891,252889
69133,269131
22667,222665
57219,257217
99605,299603
93644,293642
66198,266196
87267,287265
91192,291190
30981,230979
44634,244632
28195,228193
45125,245123
10852,210850
95839,295837
58175,258173
23217,223215
25465,225463
85283,285281
61077,261075
80469,280467
96513,296511
30643,230641
87023,287021
56401,256399
25717,225715
86276,286274
45019,245017
59250,259248
36971,236969
76130,276128
24971,224969
70403,270401
97154,297152
24808,224806
26356,226354
37370,237368
26649,226647
28018,228016
69485,269483
27446,227444
11241,211239
62704,262702
54326,254324
72963,272961
37183,237181
79575,279573
71862,271860
95806,295804
97916,297914
44610,244608
11523,211521
63883,263881
79240,279238
14239,214237
86443,286441
10865,210863
18741,218739
28855,228853
10383,210381
11738,211736
72309,272307
76266,276264
76670,276668
18699,218697
78043,278041
57111,257109
74631,274629
21086,221084
54061,254059
47587,247585
44116,244114
26813,226811
83341,283339
95693,295691
88137,288135
86615,286613
41858,241856
97811,297809
36838,236836
81138,281136
70635,270633
87322,287320
19193,219191
78453,278451
58945,258943
38149,238147
11969,211967
73393,273391
34734,234732
18042,218040
97786,297784
37163,237161
57136,257134
87589,287587
74413,274411
64899,264897
89776,289774
28616,228614
40178,240176
40335,240333
58466,258464
19271,219269
82310,282308
34111,234109
31751,231749
73636,273634
78467,278465
31532,231530
18206,218204
80227,280225
32662,232660
11812,211810
64212,264210
13591,213589
88735,288733
90987,290985
30542,230540
21866,221864
49144,249142
78493,278491
89553,289551
92473,292471
62920,262918
19525,219523
88601,288599
80918,280916
29508,229506
19997,219995
95758,295756
71144,271142
35354,235352
76611,276609
91766,291764
46721,246719
26785,226783
60686,260684
59476,259474
33831,233829
93418,293416
21238,221236
83374,283372
33343,233341
51114,251112
13689,213687
80155,280153
30166,230164
81093,281091
48574,248572
60082,260080
18569,218567
39709,239707
25154,225152
23662,223660
60293,260291
10431,210429
69239,269237
34995,234993
54236,254234
50208,250206
96975,296973
65872,265870
27844,227842
82062,282060
70292,270290
42407,242405
72813,272811
59682,259680
18698,218696
78609,278607
64873,264871
51660,251658
68495,268493
24821,224819
80003,280001
73659,273657
95290,295288
77461,277459
50572,250570
77319,277317
42748,242746
14656,214654
79953,279951
28790,228788
45400,245398
57978,257976
38081,238079
96724,296722
86330,286328
91477,291475
94991,294989
96908,296906
45797,245795
45096,245094
50153,250151
26764,226762
51521,251519
12776,212774
20724,220722
85354,285352
91998,291996
10389,210387
40519,240517
14628,214626
86549,286547
27604,227602
99431,299429
19292,219290
40369,240367
88955,288953
86742,286740
93156,293154
92542,292540
12847,212845
45141,245139
55118,255116
85050,285048
36012,236010
99819,299817
30075,230073
49106,249104
70154,270152
71684,271682
77988,277986
31580,231578
14530,214528
45419,245417
71595,271593
27369,227367
32460,232458
54872,254870
60661,260659
78766,278764
91648,291646
65830,265828
28595,228593
91682,291680
82837,282835
61003,261001
41313,241311
50655,250653
48627,248625
54835,254833
70176,270174
63975,263973
19820,219818
10960,210958
15743,215741
10463,210461
43275,243273
80770,280768
79347,279345
84499,284497
99653,299651
25488,225486
44069,244067
89584,289582
34994,234992
97030,297028
76779,276777
99903,299901
11959,211957
32773,232771
51123,251121
29654,229652
97324,297322
25918,225916
61114,261112
21111,221109
99404,299402
25064,225062
81091,281089
41166,241164
55380,255378
94234,294232
84844,284842
96501,296499
73722,273720
43393,243391
99615,299613
84497,284495
48322,248320
15437,215435
17669,217667
54404,254402
20601,220599
13313,213311
26643,226641
31773,231771
97031,297029
19650,219648
41111,241109
88506,288504
15987,215985
99356,299354
92390,292388
56023,256021
52384,252382
55736,255734
95604,295602
76976,276974
51178,251176
16138,216136
57669,257667
20568,220566
77264,277262
40581,240579
55518,255516
31202,231200
13651,213649
50391,250389
21613,221611
48598,248596
29883,229881
22353,222351
66381,266379
58026,258024
16802,216800
86005,286003
94149,294147
46087,246085
43389,243387
49258,249256
52765,252763
72945,272943
19996,219994
18902,218900
57463,257461
60862,260860
94487,294485
93179,293177
73535,273533
