x1,x2,x3,y
61,-37,-13,96
-89,24,36,-29
46,16,100,314
-92,78,-48,-392
35,-35,-88,-159
77,-86,-15,204
-36,99,-14,-276
48,51,-11,-87
96,-58,-44,80
-30,88,79,31
78,-16,-60,-70
79,93,88,157
60,-31,-77,-109
15,-81,-64,-15
-21,83,63,2
20,-89,97,489
25,12,-59,-176
26,-15,17,107
-30,20,-50,-220
5,77,-75,-374
-2,92,-62,-372
-16,-71,-45,-9
-54,-67,-100,-220
31,89,-22,-213
-85,19,-66,-321
97,-38,-17,122
-24,93,-67,-411
80,-14,78,342
84,63,-13,-81
-23,-97,96,459
-43,-40,-57,-134
51,68,-94,-367
-10,-17,59,201
-41,6,-82,-299
-31,-77,76,351
39,-38,83,364
100,-16,-79,-105
80,37,1,9
2,100,-35,-303
-61,32,-50,-275
0,-3,-83,-243
57,-25,41,230
58,39,-31,-113
16,-51,46,256
-3,-19,79,272
57,-62,-14,139
25,16,-62,-193
-30,84,-58,-372
-94,84,-3,-271
-6,57,99,177
92,-2,-14,54
-37,44,54,37
-28,-93,84,410
-86,-79,-49,-75
94,-23,-64,-52
-89,25,-30,-229
-62,-62,81,305
9,-81,95,456
-77,56,56,-21
6,17,-35,-133
100,-54,-52,52
63,-6,-6,57
57,-15,40,207
-65,-42,-95,-266
15,4,30,97
49,64,27,2
-34,-68,39,219
-14,-8,-73,-217
88,28,56,200
-69,-24,84,231
83,-60,-92,-73
-95,-32,-76,-259
-84,62,73,11
-43,-81,39,236
-70,-45,-54,-142
59,39,3,-10
55,-50,-13,116
-23,-48,-97,-218
77,10,91,330
50,26,-44,-134
-26,15,86,202
94,99,-43,-233
86,27,-31,-61
-76,14,15,-59
80,-59,53,357
31,-47,39,242
-2,69,-51,-293
36,-27,-95,-195
87,-75,-52,81
-91,24,-80,-379
33,-69,11,204
43,49,-30,-145
-97,89,-41,-398
-89,13,10,-85
-22,-75,-95,-157
65,79,9,-66
-88,61,-79,-447
-68,-55,45,177
61,-30,-34,19
-62,27,-12,-152
-72,82,57,-65
93,79,-8,-89
38,-45,-60,-52
-9,-52,24,167
85,-70,41,348
87,24,-85,-216
-35,-62,49,236
-92,-18,-18,-110
-16,100,-80,-456
-28,-72,99,413
66,7,0,52
-40,13,-60,-246
48,0,33,147
-63,78,69,-12
-8,7,34,80
-32,9,52,106
-54,-22,98,284
-3,-20,47,178
-13,-23,-30,-57
31,53,43,54
80,20,20,100
13,-89,-92,-85
-34,97,18,-174
-20,58,-47,-277
-58,10,75,147
21,74,-94,-409
-46,94,57,-63
55,-4,9,90
-100,-21,-12,-94
80,78,-54,-238
-12,99,78,24
41,53,80,175
-60,-90,25,195
-51,-37,59,200
63,75,-87,-348
82,-80,-52,86
-76,47,53,-11
-76,100,73,-57
-32,-74,-78,-118
42,-31,64,296
44,-84,-95,-73
-90,-46,-33,-97
73,-40,-75,-72
-30,22,10,-44
-18,22,6,-44
4,-62,65,323
66,-95,69,463
-73,49,-81,-414
-5,-69,50,283
41,30,-69,-226
94,15,50,214
-91,67,53,-66
-61,21,-86,-361
5,28,-64,-243
95,38,-25,-56
9,82,-2,-161
-76,-37,-42,-128
-72,36,-36,-252
66,56,82,200
-58,-4,-90,-320
0,-97,-18,140
58,88,27,-37
-90,-5,-26,-158
95,74,26,25
-44,87,-21,-281
-61,-41,-43,-108
28,-69,-43,37
9,-96,-80,-39
49,-15,-31,-14
-87,52,19,-134
-49,49,-59,-324
45,37,-99,-326
15,-59,99,430
14,-1,-69,-191
-25,33,-46,-229
88,-88,7,285
-54,-50,95,331
-93,100,93,-14
97,-15,68,331
-34,-83,48,276
38,45,-73,-271
18,94,-35,-275
52,81,51,43
68,61,0,-54
-32,23,73,141
-66,77,69,-13
-32,16,-78,-298
-19,-69,-31,26
-62,-8,2,-40
33,4,-31,-68
-57,50,-72,-373
80,-32,-54,-18
89,-63,10,245
-48,4,-23,-125
78,10,-2,52
45,58,-10,-101
-88,-54,-83,-229
74,20,-2,28
-92,68,-96,-516
87,-53,79,430
-4,-22,-29,-47
74,-26,38,240
60,15,-99,-267
51,75,-16,-147
46,57,-67,-269
-68,-99,45,265
48,14,-92,-256
95,25,94,327
-95,-36,88,241
-8,-37,38,180
72,-18,83,357
2,-72,-63,-43
-47,64,43,-46
-81,-46,-55,-154
62,-6,-31,-19
89,-15,-62,-67
-42,49,48,4
68,-6,-49,-67
92,63,-39,-151
-85,75,-84,-487
68,-81,6,248
2,-30,77,293
71,65,11,-26
59,88,53,42
-83,-89,-31,2
-88,-3,71,131
82,77,35,33
-86,58,-27,-283
-72,-27,-32,-114
-66,64,-84,-446
-45,59,-85,-418
96,87,80,162
-42,70,-98,-476
-70,-90,-8,86
44,-30,-57,-67
51,49,80,193
57,70,64,109
55,-55,38,279
24,52,-28,-164
-59,-61,-100,-237
-50,98,-72,-462
28,77,-97,-417
-38,-97,84,408
85,98,64,81
97,10,79,314
-22,-58,90,364
-74,-54,-37,-77
43,98,65,42
-63,-91,35,224
-99,-25,9,-22
13,-62,-62,-49
-79,28,90,135
29,-43,6,133
74,26,43,151
90,88,-42,-212
92,-7,-52,-50
-42,65,-71,-385
-48,25,53,61
45,-7,59,236
3,35,-94,-349
-28,0,-59,-205
32,-8,-92,-228
51,84,9,-90
-75,5,-35,-190
-20,-40,-7,39
-26,-74,98,416
56,-95,69,453
35,-42,80,359
-32,-68,76,332
-42,-43,18,98
12,38,73,155
1,-29,-89,-208
36,-57,-84,-102
-69,-44,56,187
48,86,-94,-406
63,94,42,1
63,-17,-85,-158
-33,76,-54,-347
2,-50,35,207
80,-56,-64,0
-71,35,-93,-420
-59,23,44,27
72,51,65,165
-28,-67,-40,-14
19,-1,45,156
45,61,-31,-170
-82,28,70,72
-98,-100,83,351
-85,41,46,-29
92,-23,1,141
74,-34,80,382
-24,94,100,88
-73,43,40,-39
24,46,44,64
1,2,39,114
16,-64,77,375
16,34,85,203
85,-67,33,318
-3,-32,85,316
-98,-22,84,198
24,54,80,156
-66,94,61,-71
-98,-78,-19,1
-63,28,-21,-182
37,-5,-27,-34
40,32,-93,-303
-33,-18,59,180
45,-75,86,453
30,10,42,136
-95,73,-15,-286
-58,-97,-9,109
-96,30,24,-84
58,-94,12,282
-84,28,-42,-266
-28,6,-41,-163
-92,16,87,137
-29,30,23,-20
65,-79,-68,19
-31,16,22,3
-80,-36,-9,-35
-16,5,57,145
94,10,-47,-67
-72,15,21,-39
-24,-82,51,293
60,70,28,4
44,26,59,169
91,81,90,199
1,97,32,-97
-83,-22,76,189
72,-38,-86,-110
-45,43,26,-53
83,88,54,69
93,7,-45,-56
-88,50,46,-50
98,47,-58,-170
-22,-57,11,125
14,-27,-79,-169
41,18,96,293
-20,11,93,237
33,-79,96,479
-14,88,96,98
66,-23,52,268
54,64,-54,-236
31,-9,17,100
93,14,67,266
83,-27,87,398
-99,51,31,-108
30,15,77,231
-66,-26,32,82
-78,-45,-36,-96
33,58,86,175
62,-68,65,393
-89,17,52,33
-87,-75,23,132
-4,81,-25,-241
49,-57,78,397
-32,-46,2,66
56,-19,-43,-35
-54,-83,-37,1
47,-41,-46,-9
-5,19,-68,-247
-11,-21,-15,-14
-11,77,-12,-201
10,61,93,167
-29,96,-42,-347
17,2,-57,-158
-87,-100,76,341
-99,22,-95,-428
13,-29,87,332
-63,76,-53,-374
37,-47,-71,-82
-24,-37,12,86
-25,-46,-51,-86
89,81,41,50
-69,-10,15,-4
56,44,-60,-212
31,65,-12,-135
82,-88,-5,243
94,98,-11,-135
-11,4,88,245
22,-16,74,276
-96,-55,-28,-70
46,31,29,71
86,34,31,111
35,-93,-90,-49
80,77,100,226
-40,-72,-20,44
-64,-64,70,274
-5,-92,-9,152
-14,-69,69,331
-63,-53,51,196
18,-54,15,171
28,33,7,-17
98,91,92,192
-33,49,56,37
99,-50,35,304
71,77,48,61
-27,-25,-23,-46
-95,70,-14,-277
25,2,90,291
93,-80,92,529
32,8,67,217
2,-74,-8,126
-99,-92,-26,7
82,-35,66,350
-50,-77,70,314
-99,-19,-85,-316
-87,100,46,-149
95,43,13,48
-15,-97,30,269
77,14,-58,-125
23,-31,-5,70
31,8,100,315
10,27,-58,-218
-21,-20,82,265
-73,83,-61,-422
-95,-81,55,232
-47,25,72,119
-40,-21,60,182
44,-76,15,241
89,45,71,212
-65,38,-44,-273
-89,100,100,11
49,-91,-53,72
-9,16,91,232
43,17,-32,-87
-52,-41,-91,-243
-45,51,-53,-306
-3,70,37,-32
52,-23,-24,26
-38,-95,90,422
-85,52,-42,-315
38,-7,-19,-5
71,-20,12,147
59,-72,54,365
-48,-37,-21,-37
29,-42,-94,-169
-95,-78,-85,-194
-19,76,-57,-342
-43,79,27,-120
49,-94,-62,51
40,73,-65,-301
16,-51,-89,-149
26,35,33,55
-35,15,96,223
17,75,-65,-328
98,-89,-37,165
-88,-13,38,52
-50,28,12,-70
-86,9,-41,-227
3,40,93,202
-43,68,-100,-479
-84,-3,-66,-276
49,-91,59,408
-26,-77,79,365
64,89,50,36
81,-28,67,338
-20,46,55,53
-94,-50,46,144
40,67,-41,-217
-7,27,-41,-184
-62,71,54,-42
-39,-57,84,327
63,29,57,176
-62,-33,98,298
47,98,52,7
11,12,-57,-184
39,-29,-55,-68
41,-36,37,224
-65,-29,-45,-142
-93,68,-86,-487
-98,54,70,4
94,-68,48,374
27,49,58,103
55,-45,-50,-5
24,40,45,79
38,-75,29,275
61,-76,35,318
-13,26,-52,-221
92,-43,-41,55
-45,62,-39,-286
88,-16,77,351
16,-69,-27,73
93,21,42,177
-10,-96,-80,-58
-94,26,-74,-368
-97,-14,56,99
-61,-88,28,199
-32,-10,-4,-24
88,-67,25,297
96,0,-17,45
-81,-53,24,97
-94,-53,97,303
-54,-42,96,318
-52,68,-31,-281
-94,70,-31,-327
-84,31,-54,-308
88,13,90,332
69,-65,74,421
67,38,-39,-126
-30,74,-59,-355
45,75,25,-30
-42,-1,-87,-301
-75,31,21,-74
-72,77,-100,-526
-33,-41,45,184
55,19,88,281
80,93,61,77
38,100,-49,-309
-6,-98,-94,-92
-10,63,23,-67
-11,-56,86,359
82,-60,-66,4
-18,-60,-60,-78
-44,-64,39,201
25,77,-39,-246
9,75,60,39
-90,82,61,-71
78,55,-20,-92
-75,-17,32,55
7,58,-27,-190
-11,-45,73,298
59,-11,34,183
8,32,59,121
-22,-4,-60,-194
81,74,48,77
-14,80,-82,-420
1,40,-19,-136
27,71,25,-40
-20,-42,-53,-95
-74,-61,70,258
53,36,-18,-73
-31,-41,-68,-153
-73,-72,-42,-55
37,-11,-87,-202
56,-62,-29,93
-91,-76,64,253
63,98,76,95
98,-94,6,304
-61,28,85,138
-17,11,-79,-276
-64,-42,62,206
45,-32,23,178
75,4,65,262
81,16,78,283
15,-6,-65,-168
13,-40,63,282
-72,51,10,-144
15,-85,92,461
50,82,-89,-381
-43,55,44,-21
-12,0,33,87
51,-57,-63,-24
38,-10,47,199
16,6,-56,-164
60,0,-99,-237
-37,33,-79,-340
-65,-89,52,269
-57,-50,41,166
36,-21,-30,-12
81,84,-4,-99
-16,92,-14,-242
-64,-29,20,54
69,-54,-96,-111
-85,-70,65,250
45,-76,-14,155
99,6,-17,36
85,-41,19,224
-30,-85,-96,-148
-23,51,38,-11
56,-3,30,152
-50,17,2,-78
-4,1,2,0
55,100,-72,-361
-32,-48,71,277
10,80,-27,-231
-78,51,93,99
51,-84,97,510
30,40,-42,-176
-64,-67,-39,-47
-70,-58,92,322
-77,-81,1,88
17,-40,92,373
-9,8,-22,-91
5,-32,21,132
-27,69,75,60
-81,-32,-68,-221
73,63,2,-47
56,60,68,140
-98,76,2,-244
43,-2,-17,-4
83,57,62,155
-37,-57,77,308
53,92,68,73
-41,-31,-65,-174
58,76,-92,-370
19,58,-30,-187
16,6,100,304
-18,77,-8,-196
-96,-21,-52,-210
-93,-60,53,186
-33,-5,47,118
-10,-85,-34,58
-79,-57,26,113
-25,-65,13,144
-90,10,90,160
91,24,45,178
37,64,31,2
58,-13,-17,33
-67,52,-59,-348
-15,-40,-13,26
3,-93,43,318
85,88,5,-76
35,60,74,137
-30,-40,-12,14
-33,-42,-40,-69
76,6,67,265
27,-96,53,378
89,79,28,15
32,-20,-51,-81
89,75,-88,-325
75,99,100,177
-7,-20,68,237
79,-74,85,482
6,-24,96,342
85,-59,12,239
97,-67,81,474
2,-99,-43,71
65,-67,-58,25
88,-91,-100,-30
-13,-24,53,194
-33,58,70,61
-58,-82,-75,-119
20,86,19,-95
7,80,-84,-405
-32,-18,16,52
93,-51,-18,141
-74,86,-59,-423
36,-14,-94,-218
84,-86,-36,148
26,92,41,-35
-74,1,6,-58
36,50,-31,-157
56,-10,68,280
-14,31,-60,-256
-23,64,43,-22
-10,7,75,201
-33,-95,83,406
-89,-57,-21,-38
100,61,18,32
96,86,-49,-223
14,-97,-90,-62
89,29,39,148
-43,-9,-41,-148
-36,22,-50,-230
-48,42,-80,-372
76,93,72,106
-14,89,50,-42
89,18,45,188
13,49,40,35
-37,-17,91,270
-44,60,86,94
-83,7,34,5
-61,9,-57,-250
7,48,79,148
-44,5,-54,-216
65,-36,39,254
-32,-73,80,354
-6,-35,-23,-5
53,97,-61,-324
37,-70,-14,135
-40,-27,-78,-220
43,-100,-88,-21
81,20,-94,-241
26,-20,57,237
2,-73,89,415
39,54,13,-30
61,-44,10,179
-18,16,-23,-119
74,84,-45,-229
-74,-39,-58,-170
42,-23,-71,-125
12,-99,-15,165
78,77,-19,-133
68,-95,3,267
-49,30,46,29
90,-43,76,404
-80,19,-63,-307
-28,89,30,-116
95,77,93,220
-31,-95,78,393
-50,-39,-25,-47
-77,-13,74,171
-28,84,-58,-370
-88,-59,4,42
-91,62,-68,-419
22,88,65,41
-62,-38,-95,-271
-3,35,-37,-184
71,73,21,-12
83,-61,-34,103
-83,74,57,-60
46,-46,91,411
76,99,-4,-134
-17,93,-53,-362
90,-11,48,256
-37,-99,-76,-67
-14,2,-57,-189
64,-6,18,130
-46,10,73,153
-45,-53,-44,-71
-100,-49,-62,-188
-35,17,-17,-120
54,18,33,117
-79,-3,4,-61
66,-62,-52,34
-65,-37,5,24
-69,74,-68,-421
-61,-66,-73,-148
-76,-31,-19,-71
-97,26,70,61
-5,-15,-58,-149
-7,77,53,-2
-86,6,57,73
-84,37,58,16
-9,-50,-45,-44
52,5,24,114
-22,-67,53,271
-67,-96,68,329
31,66,-54,-263
-44,95,-18,-288
-27,59,83,104
8,-72,81,395
92,1,-87,-171
10,75,-72,-356
9,-43,-40,-25
-59,-81,92,379
53,-24,-88,-163
-15,77,12,-133
-34,-99,27,245
59,87,60,65
-81,100,91,-8
45,25,98,289
19,-44,65,302
-16,49,77,117
-46,75,-81,-439
55,61,86,191
-7,56,-10,-149
-34,12,95,227
-87,13,-70,-323
5,26,88,217
-41,88,35,-112
24,3,17,69
63,-79,93,500
-69,-49,80,269
95,-70,4,247
90,-11,-54,-50
56,-96,99,545
-40,94,42,-102
11,15,66,179
-62,-58,-60,-126
42,-89,82,466
-31,95,-27,-302
54,47,-5,-55
80,10,-59,-117
-5,-43,-15,36
-9,75,58,15
-3,-74,10,175
-46,10,-89,-333
-45,58,44,-29
20,-32,-10,54
-40,-79,-53,-41
49,-60,59,346
-55,-98,-69,-66
-31,-60,-60,-91
25,-21,-71,-146
-24,-81,-90,-132
79,-86,-76,23
86,40,42,132
-5,-95,-72,-31
20,100,65,15
47,-90,32,323
-18,-10,87,263
-23,13,62,137
-4,77,-75,-383
23,71,-24,-191
-65,51,9,-140
-89,-2,50,65
-77,40,-51,-310
-40,3,30,44
-47,-25,-44,-129
-25,76,-9,-204
20,47,-55,-239
22,54,63,103
38,69,38,14
-82,35,54,10
30,33,-63,-225
-16,-89,-74,-60
-60,-55,-57,-121
0,73,42,-20
96,-53,24,274
-48,82,-35,-317
61,26,37,120
82,-82,-3,237
-30,-78,12,162
88,-18,17,175
-63,-34,19,62
35,1,0,33
-7,-20,-14,-9
-21,0,-20,-81
-73,14,7,-80
6,43,-19,-137
-77,56,62,-3
-95,-46,-91,-276
-52,-37,-60,-158
13,96,14,-137
-42,-55,45,203
62,63,85,191
46,70,-100,-394
88,36,62,202
-61,-98,76,363
64,42,59,157
-99,-20,-39,-176
33,30,80,213
-48,-55,25,137
-66,-41,41,139
50,34,-40,-138
-77,-53,-21,-34
25,60,-5,-110
23,69,-21,-178
23,-1,78,259
-5,-38,92,347
11,-96,48,347
-38,30,-57,-269
-11,-24,74,259
-24,52,-67,-329
-8,76,-75,-385
52,29,80,234
19,67,-99,-412
-55,82,19,-162
98,24,48,194
52,59,-17,-117
99,100,-97,-392
3,26,-69,-256
7,8,70,201
19,41,13,-24
61,51,4,-29
55,9,96,325
-37,-4,-33,-128
29,21,-91,-286
51,-16,-30,-7
68,-20,-65,-87
86,62,-12,-74
98,93,37,23
-92,86,-38,-378
-99,39,-39,-294
88,84,-59,-257
-20,-94,97,459
-76,-44,-97,-279
52,69,-81,-329
46,-79,-92,-72
-94,-29,-65,-231
19,-3,4,37
-22,44,20,-50
-33,1,71,178
34,-68,45,305
-64,-10,-33,-143
-97,-99,47,242
23,26,52,127
-52,56,21,-101
-32,38,-77,-339
-43,-98,67,354
26,-85,-15,151
-63,-18,23,42
47,-39,-9,98
-48,-13,98,272
65,17,-1,28
40,-89,35,323
-15,-49,-41,-40
-83,-97,90,381
-45,94,-42,-359
28,76,-14,-166
-7,85,-66,-375
53,-12,-93,-202
64,-75,55,379
83,-86,6,273
-67,85,18,-183
19,25,50,119
91,-84,-18,205
7,97,70,23
-37,1,-1,-42
26,38,88,214
-8,68,-19,-201
18,-44,58,280
13,-68,-68,-55
7,-93,-16,145
26,29,-34,-134
51,-20,-6,73
-47,-77,33,206
-55,-77,-3,90
-15,-2,42,115
90,47,-63,-193
96,11,97,365
-97,-49,-72,-215
-13,-53,-78,-141
10,56,84,150
-23,69,11,-128
56,60,-57,-235
69,17,91,308
-81,-70,58,233
70,7,-29,-31
89,-91,-87,10
73,-61,27,276
-65,-67,79,306
68,-3,-48,-70
44,38,-81,-275
77,-96,49,416
-66,-32,-26,-80
100,32,-74,-186
29,18,8,17
40,100,-40,-280
-90,75,84,12
-78,-88,-94,-184
-79,90,45,-124
64,-76,63,405
-3,56,-44,-247
12,14,-25,-91
-84,-5,55,91
-92,97,68,-82
-63,100,5,-248
-6,61,97,163
18,72,69,81
-40,61,-13,-201
91,-75,36,349
-81,-20,-37,-152
29,-56,-12,105
-5,-78,-62,-35
-29,-73,52,273
-80,36,55,13
77,-46,35,274
-22,47,37,-5
-38,-52,52,222
-7,94,96,93
49,-21,-38,-23
-43,20,41,40
45,-19,76,311
51,42,47,108
77,54,41,92
-21,6,-26,-111
-5,-22,56,207
30,-94,-22,152
-58,-93,-28,44
80,-16,-70,-98
30,12,53,165
3,-35,30,163
16,59,-96,-390
29,-68,-47,24
-49,-56,43,192
-40,25,-2,-96
-60,50,100,140
-35,63,-4,-173
-60,-4,-18,-106
65,-42,85,404
93,30,-80,-207
60,36,-21,-75
9,-21,49,198
89,-25,94,421
81,58,94,247
-20,47,5,-99
-50,86,34,-120
49,-88,17,276
13,38,22,3
-31,3,-74,-259
-45,54,44,-21
33,78,-74,-345
-38,-12,-40,-134
-6,75,92,120
-2,20,-74,-264
36,-16,95,353
-86,-93,-47,-41
-59,56,-68,-375
28,12,23,73
43,-42,29,214
25,-31,-50,-63
50,-63,55,341
17,-100,-3,208
-52,-7,-49,-185
-47,53,-12,-189
-54,-14,-30,-116
-73,13,52,57
-35,-23,46,149
-85,-97,55,274
34,8,35,123
-2,-47,22,158
-58,59,-97,-467
-19,53,38,-11
45,17,3,20
-73,-89,-73,-114
-47,8,26,15
23,-58,3,148
-27,-52,84,329
73,-24,69,328
38,82,75,99
-20,85,45,-55
-69,23,22,-49
94,-96,11,319
45,54,-33,-162
51,9,-19,-24
93,45,-91,-270
-88,69,-83,-475
-81,-17,27,34
13,-92,17,248
37,-15,80,307
-27,-56,-56,-83
8,44,-52,-236
22,89,-10,-186
75,0,90,345
0,67,-40,-254
-62,78,51,-65
99,19,-26,-17
74,-38,25,225
95,11,44,205
-76,-85,-38,-20
-98,-37,-30,-114
42,41,4,-28
5,13,-91,-294
-69,-30,84,243
-8,78,-91,-437
-52,-53,-86,-204
89,66,-1,-46
-22,51,-65,-319
47,-63,19,230
-38,-18,-27,-83
53,29,-94,-287
16,48,-85,-335
-37,97,87,30
-24,-19,96,302
-14,1,36,92
5,56,44,25
79,29,81,264
-60,-52,-67,-157
88,46,81,239
42,84,-88,-390
-4,9,82,224
91,-15,90,391
-74,-71,-14,26
88,-90,79,505
94,-45,-95,-101
28,-54,-2,130
-21,93,91,66
-26,38,1,-99
-29,-54,13,118
54,-35,28,208
-28,-34,52,196
41,5,87,292
-55,-3,-28,-133
-88,-67,-91,-227
-68,0,-71,-281
-44,-83,54,284
43,-43,-85,-126
68,-45,49,305
45,20,82,251
-70,-90,98,404
8,41,85,181
96,-83,-89,-5
-92,-11,-53,-229
-22,-95,-33,69
-46,86,-54,-380
21,100,62,7
22,43,37,47
-4,-94,100,484
-22,92,57,-35
-29,78,43,-56
55,-60,42,301
-75,59,48,-49
38,64,29,-3
74,45,-52,-172
-61,3,56,101
-91,82,-63,-444
-75,74,-62,-409
-38,-97,-46,18
-12,-90,-85,-87
44,-9,-94,-220
89,53,75,208
-24,54,-20,-192
39,-61,70,371
-17,-15,71,226
-42,5,68,152
71,-22,-67,-86
59,61,48,81
-87,15,-62,-303
-39,35,33,-10
-47,4,7,-34
29,-41,85,366
-78,69,-45,-351
-68,-36,-81,-239
-9,-19,54,191
95,-43,-81,-62
21,-53,-50,-23
81,47,-43,-142
-82,0,-89,-349
-16,4,25,51
33,-48,-64,-63
-52,45,81,101
43,-24,37,202
-11,-53,-100,-205
2,-57,81,359
81,-52,-57,14
-84,84,-13,-291
52,-66,60,364
89,-90,13,308
54,-79,-97,-79
-80,3,-50,-236
-34,44,99,175
30,-33,92,372
99,-70,24,311
84,70,-69,-263
66,-56,39,295
91,36,-59,-158
-19,40,91,174
-89,1,72,125
77,-7,28,175
-66,-3,33,39
-48,31,81,133
-92,72,67,-35
-94,66,-14,-268
-18,-70,63,311
98,97,77,135
-27,-20,-69,-194
40,38,-15,-81
0,-69,-8,114
-61,-1,88,205
52,-76,35,309
98,-82,-42,136
39,10,-84,-233
62,-55,35,277
-62,71,-54,-366
28,3,84,274
-60,-55,-57,-121
-77,-56,14,77
20,68,-40,-236
-44,28,61,83
75,-3,33,180
53,32,-88,-275
-86,20,38,-12
-92,-16,-74,-282
14,52,-88,-354
8,86,15,-119
-18,-21,0,24
75,32,-11,-22
16,14,70,198
-95,-91,59,264
73,75,62,109
-94,25,35,-39
18,89,63,29
39,60,-97,-372
3,-90,62,369
-96,51,-68,-402
-47,-63,-63,-110
-28,-87,82,392
-67,56,32,-83
85,50,-61,-198
91,63,2,-29
-98,-1,92,180
-83,-26,25,44
25,38,96,237
-5,-90,-6,157
31,52,88,191
-79,39,44,-25
-23,30,-21,-146
68,-45,-74,-64
-24,83,-17,-241
-60,-46,57,203
66,-21,-40,-12
-83,5,-61,-276
57,62,46,71
-9,17,-71,-256
88,90,-48,-236
70,37,-64,-196
-24,-66,5,123
-4,10,-46,-162
-78,-57,-57,-135
34,-2,80,278
57,-69,-55,30
57,-3,-44,-69
39,49,18,-5
-77,-29,27,62
-66,7,-66,-278
71,100,79,108
-85,-94,-99,-194
-52,-72,46,230
-59,69,9,-170
-40,-52,-47,-77
13,53,26,-15
89,-2,92,369
9,-14,54,199
-64,37,-67,-339
92,92,4,-80
-85,57,35,-94
-23,-9,-97,-296
83,-98,-37,168
-8,-5,-89,-265
61,37,27,68
21,-90,75,426
-68,7,-30,-172
-83,-6,-17,-122
-100,-78,-37,-55
-72,-41,-57,-161
99,-71,42,367
61,-97,28,339
39,-81,-60,21
-79,67,-9,-240
-8,-95,-32,86
-87,44,96,113
10,58,65,89
-90,4,9,-71
43,63,17,-32
-30,-36,-11,9
55,-65,-86,-73
41,-74,68,393
-18,-89,26,238
-74,41,-86,-414
-39,-13,-58,-187
-22,-92,48,306
-39,100,87,22
85,-82,80,489
86,-69,-28,140
-60,-94,-57,-43
-45,-69,91,366
30,13,4,16
47,-80,65,402
10,14,-49,-165
-62,3,-21,-131
-36,-29,-27,-59
-76,70,-18,-270
8,32,-42,-182
14,21,-82,-274
48,64,80,160
9,7,75,220
24,-98,-8,196
4,46,-68,-292
-10,-29,55,213
96,-5,-41,-17
78,54,81,213
-19,36,-54,-253
-70,49,-48,-312
16,40,-7,-85
-70,-50,-63,-159
60,33,34,96
9,64,-65,-314
24,16,9,19
-52,-96,33,239
-54,17,-76,-316
4,-18,17,91
28,24,15,25
-35,-36,-24,-35
-13,-46,-31,-14
24,-96,-39,99
-6,61,-38,-242
-55,23,-54,-263
-79,90,62,-73
32,6,-46,-118
-39,-86,87,394
-50,98,85,9
-85,-29,-77,-258
-56,-76,-88,-168
-64,-12,-58,-214
80,69,56,110
-91,91,90,-3
96,-9,40,234
47,34,-75,-246
-95,78,-33,-350
10,61,-13,-151
60,-81,-67,21
-67,37,57,30
-76,-39,-77,-229
8,63,1,-115
-87,-73,21,122
-24,36,-70,-306
-75,-19,93,242
-86,-90,3,103
-85,-21,74,179
90,-32,1,157
-76,-15,-99,-343
95,-72,-39,122
-90,-18,-17,-105
-2,-73,-14,102
-31,-71,42,237
-41,56,2,-147
46,12,91,295
-15,3,82,225
-23,-5,-79,-250
-55,46,-74,-369
-18,-98,-46,40
-69,-30,18,45
-4,-43,42,208
-43,96,-73,-454
56,-10,52,232
18,-14,-56,-122
-60,-94,57,299
2,36,-26,-148
98,-29,16,204
-39,-40,-1,38
-31,-21,74,233
6,-70,-74,-76
-70,92,-86,-512
86,-84,85,509
-53,-87,86,379
-4,36,-17,-127
-86,5,53,63
-2,-52,-64,-90
-68,-25,-84,-270
1,39,1,-74
83,-70,80,463
7,62,-50,-267
-61,-62,-45,-72
-66,-28,95,275
22,46,-53,-229
46,-79,-48,60
-71,72,-52,-371
-59,21,9,-74
74,-36,6,164
-69,-76,32,179
94,-15,85,379
82,80,37,33
-76,-53,50,180
-69,-67,44,197
-56,-31,87,267
-64,54,62,14
35,92,-4,-161
-45,13,55,94
71,-32,83,384
-61,47,2,-149
-100,8,14,-74
-32,-73,33,213
31,-32,77,326
-86,-52,23,87
-94,-74,-57,-117
-33,4,78,193
47,68,54,73
-86,-85,53,243
57,10,-94,-245
-4,-93,54,344
-31,-83,-25,60
76,-72,18,274
-57,-49,-51,-112
-11,-92,-61,-10
95,-87,-98,-25
35,-59,19,210
38,95,-45,-287
-65,-34,42,129
54,-54,-20,102
-49,97,39,-126
-89,93,-61,-458
-95,-21,41,70
-82,77,-93,-515
-45,-63,14,123
-59,-85,-86,-147
-25,-68,-38,-3
-78,92,-29,-349
-59,27,21,-50
35,-78,-92,-85
-97,-9,-90,-349
-70,78,-70,-436
-77,-38,72,215
23,87,95,134
13,48,3,-74
41,-84,-26,131
51,27,-71,-216
27,-31,-70,-121
-2,6,78,220
-25,38,79,136
-68,-58,62,234
-70,-30,76,218
48,30,-49,-159
0,-89,79,415
81,-35,49,298
-28,5,-61,-221
80,74,2,-62
-39,6,23,18
-11,43,12,-61
-32,77,-32,-282
-27,93,65,-18
-83,-3,-86,-335
59,22,10,45
-76,-54,46,170
18,73,83,121
-48,-28,16,56
85,1,-49,-64
-88,74,28,-152
43,27,-67,-212
-52,-83,-21,51
-22,-74,4,138
-73,52,-23,-246
32,-90,-80,-28
23,-21,-73,-154
-60,-12,-48,-180
60,-44,-20,88
-48,-52,-3,47
84,-92,-94,-14
81,-6,-66,-105
-25,85,-61,-378
97,28,-99,-256
